"rgn_id","specie","trend"
72,"Genypterus blacodes","Creciendo"
72,"Geranoaetus melanoleucus","Estable"
72,"Haematopus palliatus","Estable"
72,"Heteronetta atricapilla","Estable"
72,"Lagenorhynchus australis","Estable"
72,"Lagenorhynchus obscurus","Estable"
72,"Leucophaeus pipixcan","Decreciendo"
72,"Lithodes santolla","Estable"
72,"Loxechinus albus","Decreciendo"
72,"Macronectes giganteus","Decreciendo"
72,"Megaptera novaeangliae","Creciendo"
72,"Mirounga leonina","Creciendo"
72,"Mulinia edulis","Estable"
72,"Mytilus chilensis","Estable"
72,"Numenius phaeopus","Estable"
72,"Otaria byronia","Estable"
72,"Phoenicopterus chilensis","Estable"
72,"Pluvianellus socialis","Decreciendo"
72,"Pterodroma longirostris","Estable"
72,"Puffinus griseus","Decreciendo"
72,"Speculanas specularis","Decreciendo"
72,"Sprattus fuegensis","Creciendo"
72,"Tachyeres patachonicus","Estable"
72,"Tachyeres pteneres","Decreciendo"
72,"Tawera elliptica","Decreciendo"
72,"Thalassarche chrysostoma","Estable"
72,"Thalassarche melanophris","Estable"
72,"Thalassarche salvini","Creciendo"
72,"Tringa flavipes","Estable"
72,"Vultur gryphus","Estable"
73,"Charadrius nivosus","Decreciendo"
73,"Cygnus melancoryphus","Decreciendo"
73,"Haematopus palliatus","Estable"
73,"Lagenorhynchus australis","Estable"
73,"Leucophaeus modestus","Decreciendo"
73,"Leucophaeus pipixcan","Decreciendo"
73,"Macronectes giganteus","Decreciendo"
73,"Numenius phaeopus","Estable"
73,"Pelecanus thagus","Creciendo"
73,"Phalacrocorax gaimardi","Decreciendo"
73,"Plegadis chihi","Decreciendo"
73,"Tachyeres patachonicus","Estable"
73,"Tachyeres pteneres","Decreciendo"
73,"Thalassarche melanophris","Estable"
73,"Tringa flavipes","Estable"
74,"Ameghinomya antiqua","Estable"
74,"Diomedea epomophora","Decreciendo"
74,"Durvillaea antarctica","Estable"
74,"Haematopus palliatus","Estable"
74,"Leucophaeus pipixcan","Decreciendo"
74,"Loxechinus albus","Decreciendo"
74,"Numenius phaeopus","Estable"
74,"Puffinus griseus","Decreciendo"
74,"Sarcopeltis skottsbergii","Estable"
74,"Spheniscus humboldti","Estable"
75,"Charadrius modestus","Decreciendo"
75,"Chloephaga hybrida","Decreciendo"
75,"Cygnus melancoryphus","Decreciendo"
75,"Haematopus palliatus","Estable"
75,"Lagenorhynchus australis","Estable"
75,"Leucophaeus pipixcan","Decreciendo"
75,"Macronectes giganteus","Decreciendo"
75,"Mytilus chilensis","Estable"
75,"Numenius phaeopus","Estable"
75,"Pelecanus thagus","Creciendo"
75,"Phalacrocorax gaimardi","Decreciendo"
75,"Phoenicopterus chilensis","Estable"
75,"Puffinus creatopus","Decreciendo"
75,"Puffinus griseus","Decreciendo"
75,"Speculanas specularis","Decreciendo"
75,"Spheniscus humboldti","Estable"
75,"Sula variegata","Decreciendo"
75,"Tachyeres pteneres","Decreciendo"
75,"Tagelus dombeii","Decreciendo"
75,"Thalassarche melanophris","Estable"
75,"Tringa flavipes","Estable"
76,"Arctocephalus tropicalis","Estable"
76,"Balaenoptera borealis","Creciendo"
76,"Charadrius collaris","Decreciendo"
76,"Charadrius modestus","Decreciendo"
76,"Chloephaga hybrida","Decreciendo"
76,"Coscoroba coscoroba","Decreciendo"
76,"Cygnus melancoryphus","Decreciendo"
76,"Desmophyllum dianthus","Decreciendo"
76,"Diomedea epomophora","Decreciendo"
76,"Diomedea exulans","Estable"
76,"Errina antarctica","Decreciendo"
76,"Eubalaena australis","Decreciendo"
76,"Falco peregrinus","Estable"
76,"Haematopus palliatus","Estable"
76,"Lagenorhynchus australis","Estable"
76,"Leucophaeus modestus","Decreciendo"
76,"Leucophaeus pipixcan","Decreciendo"
76,"Lontra felina","Estable"
76,"Loxechinus albus","Decreciendo"
76,"Macronectes giganteus","Decreciendo"
76,"Megaptera novaeangliae","Creciendo"
76,"Mirounga leonina","Creciendo"
76,"Mytilus chilensis","Estable"
76,"Numenius phaeopus","Estable"
76,"Orcinus orca","Decreciendo"
76,"Otaria byronia","Estable"
76,"Pelecanus thagus","Creciendo"
76,"Phalacrocorax gaimardi","Decreciendo"
76,"Phoenicopterus chilensis","Estable"
76,"Puffinus creatopus","Decreciendo"
76,"Puffinus griseus","Decreciendo"
76,"Speculanas specularis","Decreciendo"
76,"Spheniscus humboldti","Estable"
76,"Sprattus fuegensis","Creciendo"
76,"Tachyeres patachonicus","Estable"
76,"Tachyeres pteneres","Decreciendo"
76,"Tawera elliptica","Decreciendo"
76,"Thalassarche melanophris","Estable"
76,"Thalassarche salvini","Creciendo"
76,"Tringa flavipes","Estable"
76,"Tursiops truncatus","Decreciendo"
77,"Charadrius modestus","Decreciendo"
77,"Chloephaga hybrida","Decreciendo"
77,"Coscoroba coscoroba","Decreciendo"
77,"Cygnus melancoryphus","Decreciendo"
77,"Falco peregrinus","Estable"
77,"Haematopus palliatus","Estable"
77,"Lagenorhynchus australis","Estable"
77,"Leucophaeus pipixcan","Decreciendo"
77,"Macronectes giganteus","Decreciendo"
77,"Numenius phaeopus","Estable"
77,"Pelecanus thagus","Creciendo"
77,"Phalacrocorax gaimardi","Decreciendo"
77,"Phoenicopterus chilensis","Estable"
77,"Puffinus creatopus","Decreciendo"
77,"Puffinus griseus","Decreciendo"
77,"Speculanas specularis","Decreciendo"
77,"Spheniscus humboldti","Estable"
77,"Sula variegata","Decreciendo"
77,"Tachyeres patachonicus","Estable"
77,"Tachyeres pteneres","Decreciendo"
77,"Tagelus dombeii","Decreciendo"
77,"Thalassarche melanophris","Estable"
77,"Thalasseus elegans","Estable"
77,"Tringa flavipes","Estable"
78,"Ameghinomya antiqua","Estable"
78,"Aulacomya atra","Estable"
78,"Charadrius collaris","Decreciendo"
78,"Charadrius modestus","Decreciendo"
78,"Charadrius nivosus","Decreciendo"
78,"Cygnus melancoryphus","Decreciendo"
78,"Falco peregrinus","Estable"
78,"Genypterus blacodes","Creciendo"
78,"Haematopus palliatus","Estable"
78,"Lagenorhynchus australis","Estable"
78,"Leucophaeus pipixcan","Decreciendo"
78,"Macronectes giganteus","Decreciendo"
78,"Macruronus magellanicus","Decreciendo"
78,"Mytilus chilensis","Estable"
78,"Numenius phaeopus","Estable"
78,"Pelecanus thagus","Creciendo"
78,"Phoenicopterus chilensis","Estable"
78,"Puffinus creatopus","Decreciendo"
78,"Puffinus griseus","Decreciendo"
78,"Speculanas specularis","Decreciendo"
78,"Tachyeres patachonicus","Estable"
78,"Tachyeres pteneres","Decreciendo"
78,"Tawera elliptica","Decreciendo"
78,"Thalassarche melanophris","Estable"
79,"Aulacomya atra","Estable"
79,"Charadrius collaris","Decreciendo"
79,"Charadrius modestus","Decreciendo"
79,"Charadrius nivosus","Decreciendo"
79,"Chroicocephalus serranus","Decreciendo"
79,"Coscoroba coscoroba","Decreciendo"
79,"Cygnus melancoryphus","Decreciendo"
79,"Diomedea epomophora","Decreciendo"
79,"Diomedea sanfordi","Decreciendo"
79,"Falco peregrinus","Estable"
79,"Geranoaetus melanoleucus","Estable"
79,"Grampus griseus","Estable"
79,"Haematopus palliatus","Estable"
79,"Heteronetta atricapilla","Estable"
79,"Ixobrychus involucris","Creciendo"
79,"Larosterna inca","Estable"
79,"Laterallus jamaicensis","Estable"
79,"Leucocarbo bougainvillii","Estable"
79,"Leucophaeus modestus","Decreciendo"
79,"Leucophaeus pipixcan","Decreciendo"
79,"Lontra felina","Estable"
79,"Macronectes giganteus","Decreciendo"
79,"Numenius phaeopus","Estable"
79,"Otaria byronia","Estable"
79,"Pelecanoides garnotii","Creciendo"
79,"Pelecanus thagus","Creciendo"
79,"Phalacrocorax gaimardi","Decreciendo"
79,"Plegadis chihi","Decreciendo"
79,"Pterodroma defilippiana","Decreciendo"
79,"Puffinus creatopus","Decreciendo"
79,"Puffinus griseus","Decreciendo"
79,"Spheniscus humboldti","Estable"
79,"Sula variegata","Decreciendo"
79,"Thalassarche bulleri","Estable"
79,"Thalassarche melanophris","Estable"
79,"Thalassarche salvini","Creciendo"
79,"Thalasseus elegans","Estable"
79,"Tringa flavipes","Estable"
79,"Zearaja chilensis","Estable"
80,"Cygnus melancoryphus","Decreciendo"
80,"Diomedea exulans","Estable"
80,"Eubalaena australis","Decreciendo"
80,"Haematopus palliatus","Estable"
80,"Lagenorhynchus australis","Estable"
80,"Leucophaeus pipixcan","Decreciendo"
80,"Macronectes giganteus","Decreciendo"
80,"Numenius phaeopus","Estable"
80,"Pelecanus thagus","Creciendo"
80,"Phalacrocorax gaimardi","Decreciendo"
80,"Puffinus creatopus","Decreciendo"
80,"Puffinus griseus","Decreciendo"
80,"Thalassarche melanophris","Estable"
81,"Ameghinomya antiqua","Estable"
81,"Aulacomya atra","Estable"
81,"Charadrius modestus","Decreciendo"
81,"Chloephaga hybrida","Decreciendo"
81,"Chloephaga rubidiceps","Estable"
81,"Coscoroba coscoroba","Decreciendo"
81,"Cygnus melancoryphus","Decreciendo"
81,"Desmophyllum dianthus","Decreciendo"
81,"Diomedea exulans","Estable"
81,"Eleginops maclovinus","Decreciendo"
81,"Falco peregrinus","Estable"
81,"Geranoaetus melanoleucus","Estable"
81,"Lagenorhynchus australis","Estable"
81,"Lagenorhynchus obscurus","Estable"
81,"Loxechinus albus","Decreciendo"
81,"Macronectes giganteus","Decreciendo"
81,"Mirounga leonina","Creciendo"
81,"Mytilus chilensis","Estable"
81,"Otaria byronia","Estable"
81,"Phoenicopterus chilensis","Estable"
81,"Puffinus griseus","Decreciendo"
81,"Speculanas specularis","Decreciendo"
81,"Tachyeres patachonicus","Estable"
81,"Tachyeres pteneres","Decreciendo"
81,"Tawera elliptica","Decreciendo"
81,"Thalassarche chrysostoma","Estable"
81,"Thalassarche melanophris","Estable"
81,"Thalassarche salvini","Creciendo"
81,"Vultur gryphus","Estable"
82,"Charadrius collaris","Decreciendo"
82,"Charadrius modestus","Decreciendo"
82,"Charadrius nivosus","Decreciendo"
82,"Chroicocephalus serranus","Decreciendo"
82,"Coscoroba coscoroba","Decreciendo"
82,"Cygnus melancoryphus","Decreciendo"
82,"Diomedea epomophora","Decreciendo"
82,"Falco peregrinus","Estable"
82,"Geranoaetus melanoleucus","Estable"
82,"Haematopus palliatus","Estable"
82,"Ixobrychus involucris","Creciendo"
82,"Larosterna inca","Estable"
82,"Laterallus jamaicensis","Estable"
82,"Leucocarbo bougainvillii","Estable"
82,"Leucophaeus modestus","Decreciendo"
82,"Leucophaeus pipixcan","Decreciendo"
82,"Macronectes giganteus","Decreciendo"
82,"Numenius phaeopus","Estable"
82,"Otaria byronia","Estable"
82,"Pelecanus thagus","Creciendo"
82,"Phalacrocorax gaimardi","Decreciendo"
82,"Phoenicopterus chilensis","Estable"
82,"Plegadis chihi","Decreciendo"
82,"Puffinus creatopus","Decreciendo"
82,"Puffinus griseus","Decreciendo"
82,"Speculanas specularis","Decreciendo"
82,"Sula variegata","Decreciendo"
82,"Thalassarche chrysostoma","Estable"
82,"Thalassarche melanophris","Estable"
82,"Thalassarche salvini","Creciendo"
82,"Thalasseus elegans","Estable"
82,"Tringa flavipes","Estable"
83,"Charadrius collaris","Decreciendo"
83,"Charadrius modestus","Decreciendo"
83,"Charadrius nivosus","Decreciendo"
83,"Chroicocephalus serranus","Decreciendo"
83,"Coscoroba coscoroba","Decreciendo"
83,"Cygnus melancoryphus","Decreciendo"
83,"Diomedea epomophora","Decreciendo"
83,"Diomedea exulans","Estable"
83,"Falco peregrinus","Estable"
83,"Geranoaetus melanoleucus","Estable"
83,"Haematopus palliatus","Estable"
83,"Heteronetta atricapilla","Estable"
83,"Ixobrychus involucris","Creciendo"
83,"Larosterna inca","Estable"
83,"Leucocarbo bougainvillii","Estable"
83,"Leucophaeus modestus","Decreciendo"
83,"Leucophaeus pipixcan","Decreciendo"
83,"Macronectes giganteus","Decreciendo"
83,"Mirounga leonina","Creciendo"
83,"Numenius phaeopus","Estable"
83,"Otaria byronia","Estable"
83,"Pelecanoides garnotii","Creciendo"
83,"Pelecanus thagus","Creciendo"
83,"Phalacrocorax gaimardi","Decreciendo"
83,"Plegadis chihi","Decreciendo"
83,"Pterodroma defilippiana","Decreciendo"
83,"Puffinus creatopus","Decreciendo"
83,"Puffinus griseus","Decreciendo"
83,"Spheniscus humboldti","Estable"
83,"Sula variegata","Decreciendo"
83,"Thalassarche bulleri","Estable"
83,"Thalassarche eremita","Decreciendo"
83,"Thalassarche melanophris","Estable"
83,"Thalassarche salvini","Creciendo"
83,"Thalasseus elegans","Estable"
83,"Tringa flavipes","Estable"
84,"Balaenoptera borealis","Creciendo"
84,"Charadrius modestus","Decreciendo"
84,"Chloephaga hybrida","Decreciendo"
84,"Chloephaga rubidiceps","Estable"
84,"Coscoroba coscoroba","Decreciendo"
84,"Cygnus melancoryphus","Decreciendo"
84,"Diomedea epomophora","Decreciendo"
84,"Diomedea exulans","Estable"
84,"Falco peregrinus","Estable"
84,"Geranoaetus melanoleucus","Estable"
84,"Grampus griseus","Estable"
84,"Haematopus palliatus","Estable"
84,"Lagenorhynchus obscurus","Estable"
84,"Leucophaeus pipixcan","Decreciendo"
84,"Macronectes giganteus","Decreciendo"
84,"Mirounga leonina","Creciendo"
84,"Mytilus chilensis","Estable"
84,"Numenius phaeopus","Estable"
84,"Otaria byronia","Estable"
84,"Phoenicopterus chilensis","Estable"
84,"Pluvianellus socialis","Decreciendo"
84,"Puffinus griseus","Decreciendo"
84,"Speculanas specularis","Decreciendo"
84,"Tachyeres patachonicus","Estable"
84,"Tachyeres pteneres","Decreciendo"
84,"Thalassarche melanophris","Estable"
84,"Tringa flavipes","Estable"
84,"Vultur gryphus","Estable"
85,"Charadrius collaris","Decreciendo"
85,"Charadrius modestus","Decreciendo"
85,"Cygnus melancoryphus","Decreciendo"
85,"Diomedea exulans","Estable"
85,"Eleginops maclovinus","Decreciendo"
85,"Falco peregrinus","Estable"
85,"Haematopus palliatus","Estable"
85,"Leucophaeus pipixcan","Decreciendo"
85,"Lontra felina","Estable"
85,"Loxechinus albus","Decreciendo"
85,"Macronectes giganteus","Decreciendo"
85,"Numenius phaeopus","Estable"
85,"Pelecanus thagus","Creciendo"
85,"Phalacrocorax gaimardi","Decreciendo"
85,"Puffinus creatopus","Decreciendo"
85,"Puffinus griseus","Decreciendo"
85,"Spheniscus humboldti","Estable"
85,"Sula variegata","Decreciendo"
85,"Thalassarche melanophris","Estable"
85,"Thalassarche salvini","Creciendo"
85,"Thalasseus elegans","Estable"
85,"Tringa flavipes","Estable"
86,"Charadrius collaris","Decreciendo"
86,"Charadrius modestus","Decreciendo"
86,"Cygnus melancoryphus","Decreciendo"
86,"Diomedea epomophora","Decreciendo"
86,"Haematopus palliatus","Estable"
86,"Larosterna inca","Estable"
86,"Leucocarbo bougainvillii","Estable"
86,"Leucophaeus modestus","Decreciendo"
86,"Numenius phaeopus","Estable"
86,"Pelecanus thagus","Creciendo"
86,"Phalacrocorax gaimardi","Decreciendo"
86,"Plegadis chihi","Decreciendo"
86,"Pterodroma defilippiana","Decreciendo"
86,"Puffinus griseus","Decreciendo"
86,"Sula variegata","Decreciendo"
86,"Thalassarche melanophris","Estable"
87,"Charadrius collaris","Decreciendo"
87,"Charadrius modestus","Decreciendo"
87,"Charadrius nivosus","Decreciendo"
87,"Chroicocephalus serranus","Decreciendo"
87,"Coscoroba coscoroba","Decreciendo"
87,"Cygnus melancoryphus","Decreciendo"
87,"Diomedea epomophora","Decreciendo"
87,"Diomedea sanfordi","Decreciendo"
87,"Epigonus crassicaudus","Decreciendo"
87,"Falco peregrinus","Estable"
87,"Geranoaetus melanoleucus","Estable"
87,"Grampus griseus","Estable"
87,"Haematopus palliatus","Estable"
87,"Heteronetta atricapilla","Estable"
87,"Ixobrychus involucris","Creciendo"
87,"Larosterna inca","Estable"
87,"Laterallus jamaicensis","Estable"
87,"Leucocarbo bougainvillii","Estable"
87,"Leucophaeus modestus","Decreciendo"
87,"Leucophaeus pipixcan","Decreciendo"
87,"Macronectes giganteus","Decreciendo"
87,"Mulinia edulis","Estable"
87,"Numenius phaeopus","Estable"
87,"Pandion haliaetus","Estable"
87,"Pelecanoides garnotii","Creciendo"
87,"Pelecanus thagus","Creciendo"
87,"Phalacrocorax gaimardi","Decreciendo"
87,"Phoenicopterus chilensis","Estable"
87,"Plegadis chihi","Decreciendo"
87,"Puffinus creatopus","Decreciendo"
87,"Puffinus griseus","Decreciendo"
87,"Spheniscus humboldti","Estable"
87,"Sula variegata","Decreciendo"
87,"Thalassarche bulleri","Estable"
87,"Thalassarche melanophris","Estable"
87,"Thalassarche salvini","Creciendo"
87,"Thalasseus elegans","Estable"
87,"Tringa flavipes","Estable"
88,"Argopecten purpuratus","Estable"
88,"Basilichthys australis","Decreciendo"
88,"Brama australis","Estable"
88,"Charadrius collaris","Decreciendo"
88,"Charadrius modestus","Decreciendo"
88,"Chroicocephalus serranus","Decreciendo"
88,"Coscoroba coscoroba","Decreciendo"
88,"Cygnus melancoryphus","Decreciendo"
88,"Diomedea sanfordi","Decreciendo"
88,"Eleginops maclovinus","Decreciendo"
88,"Ensis macha","Estable"
88,"Falco peregrinus","Estable"
88,"Haematopus palliatus","Estable"
88,"Heteronetta atricapilla","Estable"
88,"Ixobrychus involucris","Creciendo"
88,"Larosterna inca","Estable"
88,"Laterallus jamaicensis","Estable"
88,"Leucocarbo bougainvillii","Estable"
88,"Leucophaeus modestus","Decreciendo"
88,"Leucophaeus pipixcan","Decreciendo"
88,"Lontra felina","Estable"
88,"Loxechinus albus","Decreciendo"
88,"Macronectes giganteus","Decreciendo"
88,"Mulinia edulis","Estable"
88,"Mytilus chilensis","Estable"
88,"Numenius phaeopus","Estable"
88,"Otaria byronia","Estable"
88,"Pelecanoides garnotii","Creciendo"
88,"Pelecanus thagus","Creciendo"
88,"Phalacrocorax gaimardi","Decreciendo"
88,"Phoenicopterus chilensis","Estable"
88,"Plegadis chihi","Decreciendo"
88,"Puffinus griseus","Decreciendo"
88,"Spheniscus humboldti","Estable"
88,"Sula variegata","Decreciendo"
88,"Thalassarche melanophris","Estable"
88,"Thalasseus elegans","Estable"
88,"Tringa flavipes","Estable"
89,"Charadrius nivosus","Decreciendo"
89,"Chroicocephalus serranus","Decreciendo"
89,"Delphinus delphis","Estable"
89,"Dissostichus eleginoides","Creciendo"
89,"Falco peregrinus","Estable"
89,"Grampus griseus","Estable"
89,"Haematopus palliatus","Estable"
89,"Larosterna inca","Estable"
89,"Leucocarbo bougainvillii","Estable"
89,"Leucophaeus modestus","Decreciendo"
89,"Leucophaeus pipixcan","Decreciendo"
89,"Lontra felina","Estable"
89,"Loxechinus albus","Decreciendo"
89,"Macronectes giganteus","Decreciendo"
89,"Numenius phaeopus","Estable"
89,"Oceanodroma markhami","Decreciendo"
89,"Otaria byronia","Estable"
89,"Pelecanoides garnotii","Creciendo"
89,"Pelecanus thagus","Creciendo"
89,"Phalacrocorax gaimardi","Decreciendo"
89,"Puffinus creatopus","Decreciendo"
89,"Puffinus griseus","Decreciendo"
89,"Spheniscus humboldti","Estable"
89,"Sula variegata","Decreciendo"
89,"Thalassarche bulleri","Estable"
89,"Thalassarche salvini","Creciendo"
89,"Thalasseus elegans","Estable"
90,"Basilichthys australis","Decreciendo"
90,"Charadrius collaris","Decreciendo"
90,"Coscoroba coscoroba","Decreciendo"
90,"Cygnus melancoryphus","Decreciendo"
90,"Haematopus palliatus","Estable"
90,"Leucophaeus pipixcan","Decreciendo"
90,"Lontra provocax","Decreciendo"
90,"Numenius phaeopus","Estable"
90,"Pelecanus thagus","Creciendo"
90,"Puffinus griseus","Decreciendo"
90,"Thalasseus elegans","Estable"
91,"Aulacomya atra","Estable"
91,"Charadrius modestus","Decreciendo"
91,"Chloephaga hybrida","Decreciendo"
91,"Chloephaga rubidiceps","Estable"
91,"Coscoroba coscoroba","Decreciendo"
91,"Cygnus melancoryphus","Decreciendo"
91,"Diomedea epomophora","Decreciendo"
91,"Falco peregrinus","Estable"
91,"Geranoaetus melanoleucus","Estable"
91,"Hydrurga leptonyx","Estable"
91,"Lagenorhynchus cruciger","Decreciendo"
91,"Lithodes santolla","Estable"
91,"Macronectes giganteus","Decreciendo"
91,"Mirounga leonina","Creciendo"
91,"Mytilus chilensis","Estable"
91,"Phoebetria palpebrata","Decreciendo"
91,"Phoenicopterus chilensis","Estable"
91,"Puffinus griseus","Decreciendo"
91,"Speculanas specularis","Decreciendo"
91,"Tachyeres patachonicus","Estable"
91,"Tachyeres pteneres","Decreciendo"
91,"Tawera elliptica","Decreciendo"
91,"Thalassarche chrysostoma","Estable"
91,"Thalassarche melanophris","Estable"
91,"Vultur gryphus","Estable"
92,"Charadrius collaris","Decreciendo"
92,"Charadrius modestus","Decreciendo"
92,"Charadrius nivosus","Decreciendo"
92,"Coscoroba coscoroba","Decreciendo"
92,"Cygnus melancoryphus","Decreciendo"
92,"Diomedea epomophora","Decreciendo"
92,"Eubalaena australis","Decreciendo"
92,"Falco peregrinus","Estable"
92,"Haematopus palliatus","Estable"
92,"Lagenorhynchus australis","Estable"
92,"Leucocarbo bougainvillii","Estable"
92,"Leucophaeus modestus","Decreciendo"
92,"Leucophaeus pipixcan","Decreciendo"
92,"Macronectes giganteus","Decreciendo"
92,"Numenius phaeopus","Estable"
92,"Pelecanus thagus","Creciendo"
92,"Phalacrocorax gaimardi","Decreciendo"
92,"Pterodroma longirostris","Estable"
92,"Puffinus creatopus","Decreciendo"
92,"Puffinus griseus","Decreciendo"
92,"Spheniscus humboldti","Estable"
92,"Sula variegata","Decreciendo"
92,"Thalassarche bulleri","Estable"
92,"Thalassarche melanophris","Estable"
92,"Thalasseus elegans","Estable"
92,"Tringa flavipes","Estable"
93,"Argopecten purpuratus","Estable"
93,"Charadrius nivosus","Decreciendo"
93,"Chroicocephalus serranus","Decreciendo"
93,"Falco peregrinus","Estable"
93,"Grampus griseus","Estable"
93,"Haematopus palliatus","Estable"
93,"Larosterna inca","Estable"
93,"Leucocarbo bougainvillii","Estable"
93,"Leucophaeus modestus","Decreciendo"
93,"Leucophaeus pipixcan","Decreciendo"
93,"Macronectes giganteus","Decreciendo"
93,"Mirounga leonina","Creciendo"
93,"Mytilus chilensis","Estable"
93,"Numenius phaeopus","Estable"
93,"Otaria byronia","Estable"
93,"Pandion haliaetus","Estable"
93,"Pelecanus thagus","Creciendo"
93,"Phalacrocorax gaimardi","Decreciendo"
93,"Puffinus griseus","Decreciendo"
93,"Spheniscus humboldti","Estable"
93,"Sternula lorata","Decreciendo"
93,"Sula variegata","Decreciendo"
93,"Tawera elliptica","Decreciendo"
93,"Thalasseus elegans","Estable"
93,"Tringa flavipes","Estable"
94,"Charadrius collaris","Decreciendo"
94,"Charadrius modestus","Decreciendo"
94,"Cygnus melancoryphus","Decreciendo"
94,"Eleginops maclovinus","Decreciendo"
94,"Haematopus palliatus","Estable"
94,"Leucocarbo bougainvillii","Estable"
94,"Leucophaeus modestus","Decreciendo"
94,"Leucophaeus pipixcan","Decreciendo"
94,"Macronectes giganteus","Decreciendo"
94,"Numenius phaeopus","Estable"
94,"Pelecanus thagus","Creciendo"
94,"Phalacrocorax gaimardi","Decreciendo"
94,"Plegadis chihi","Decreciendo"
94,"Puffinus creatopus","Decreciendo"
94,"Puffinus griseus","Decreciendo"
94,"Speculanas specularis","Decreciendo"
94,"Sula variegata","Decreciendo"
94,"Thalassarche melanophris","Estable"
94,"Thalasseus elegans","Estable"
94,"Tringa flavipes","Estable"
95,"Ameghinomya antiqua","Estable"
95,"Argopecten purpuratus","Estable"
95,"Aulacomya atra","Estable"
95,"Balaenoptera borealis","Creciendo"
95,"Basilichthys australis","Decreciendo"
95,"Brama australis","Estable"
95,"Charadrius collaris","Decreciendo"
95,"Charadrius modestus","Decreciendo"
95,"Coscoroba coscoroba","Decreciendo"
95,"Cygnus melancoryphus","Decreciendo"
95,"Diomedea epomophora","Decreciendo"
95,"Durvillaea antarctica","Estable"
95,"Eleginops maclovinus","Decreciendo"
95,"Ensis macha","Estable"
95,"Genypterus blacodes","Creciendo"
95,"Grampus griseus","Estable"
95,"Haematopus palliatus","Estable"
95,"Leucocarbo bougainvillii","Estable"
95,"Leucophaeus modestus","Decreciendo"
95,"Leucophaeus pipixcan","Decreciendo"
95,"Lobodon carcinophaga","Creciendo"
95,"Lontra felina","Estable"
95,"Loxechinus albus","Decreciendo"
95,"Macronectes giganteus","Decreciendo"
95,"Mugil cephalus","Estable"
95,"Mytilus chilensis","Estable"
95,"Numenius phaeopus","Estable"
95,"Otaria byronia","Estable"
95,"Pelecanus thagus","Creciendo"
95,"Phalacrocorax gaimardi","Decreciendo"
95,"Puffinus creatopus","Decreciendo"
95,"Puffinus griseus","Decreciendo"
95,"Strangomera bentincki","Estable"
95,"Sula variegata","Decreciendo"
95,"Tagelus dombeii","Decreciendo"
95,"Thalasseus elegans","Estable"
95,"Tringa flavipes","Estable"
96,"Chloephaga hybrida","Decreciendo"
96,"Coscoroba coscoroba","Decreciendo"
96,"Cygnus melancoryphus","Decreciendo"
96,"Geranoaetus melanoleucus","Estable"
96,"Macronectes giganteus","Decreciendo"
96,"Otaria byronia","Estable"
96,"Phoenicopterus chilensis","Estable"
96,"Speculanas specularis","Decreciendo"
96,"Tachyeres patachonicus","Estable"
96,"Tachyeres pteneres","Decreciendo"
96,"Vultur gryphus","Estable"
97,"Aulacomya atra","Estable"
97,"Charadrius modestus","Decreciendo"
97,"Chloephaga hybrida","Decreciendo"
97,"Cygnus melancoryphus","Decreciendo"
97,"Desmophyllum dianthus","Decreciendo"
97,"Diomedea epomophora","Decreciendo"
97,"Diomedea exulans","Estable"
97,"Durvillaea antarctica","Estable"
97,"Eleginops maclovinus","Decreciendo"
97,"Errina antarctica","Decreciendo"
97,"Falco peregrinus","Estable"
97,"Geranoaetus melanoleucus","Estable"
97,"Hydrurga leptonyx","Estable"
97,"Lagenorhynchus australis","Estable"
97,"Leucophaeus pipixcan","Decreciendo"
97,"Lontra provocax","Decreciendo"
97,"Macronectes giganteus","Decreciendo"
97,"Megaptera novaeangliae","Creciendo"
97,"Otaria byronia","Estable"
97,"Puffinus creatopus","Decreciendo"
97,"Puffinus griseus","Decreciendo"
97,"Sarcopeltis skottsbergii","Estable"
97,"Speculanas specularis","Decreciendo"
97,"Tachyeres patachonicus","Estable"
97,"Tachyeres pteneres","Decreciendo"
97,"Thalassarche bulleri","Estable"
97,"Thalassarche chrysostoma","Estable"
97,"Thalassarche melanophris","Estable"
97,"Vultur gryphus","Estable"
98,"Charadrius collaris","Decreciendo"
98,"Charadrius modestus","Decreciendo"
98,"Charadrius nivosus","Decreciendo"
98,"Chroicocephalus serranus","Decreciendo"
98,"Coscoroba coscoroba","Decreciendo"
98,"Cygnus melancoryphus","Decreciendo"
98,"Falco peregrinus","Estable"
98,"Haematopus palliatus","Estable"
98,"Larosterna inca","Estable"
98,"Leucocarbo bougainvillii","Estable"
98,"Leucophaeus modestus","Decreciendo"
98,"Leucophaeus pipixcan","Decreciendo"
98,"Macronectes giganteus","Decreciendo"
98,"Numenius phaeopus","Estable"
98,"Pelecanus thagus","Creciendo"
98,"Phalacrocorax gaimardi","Decreciendo"
98,"Phoenicopterus chilensis","Estable"
98,"Plegadis chihi","Decreciendo"
98,"Puffinus creatopus","Decreciendo"
98,"Puffinus griseus","Decreciendo"
98,"Speculanas specularis","Decreciendo"
98,"Sula variegata","Decreciendo"
98,"Thalassarche melanophris","Estable"
98,"Thalasseus elegans","Estable"
98,"Tringa flavipes","Estable"
99,"Ameghinomya antiqua","Estable"
99,"Aulacomya atra","Estable"
99,"Charadrius collaris","Decreciendo"
99,"Charadrius modestus","Decreciendo"
99,"Charadrius nivosus","Decreciendo"
