"rgn_id","spp","catch","year"
16,"JAIBA MARMOLA",1812,2017
16,"JAIBA MARMOLA",1232,2018
16,"JAIBA MARMOLA",959,2019
16,"JAIBA MARMOLA",722,2020
16,"JAIBA MARMOLA",645,2021
16,"JAIBA MORA",3,2012
16,"CHOLGA",15,2014
16,"CHOLGA",41,2015
16,"CHOLGA",55,2016
16,"CHOLGA",158,2017
16,"CHOLGA",164,2018
16,"CHOLGA",63,2019
16,"CHOLGA",104,2020
16,"CHOLGA",132,2021
16,"CHORITO",3,2013
16,"CHORITO",13,2014
16,"CHORITO",5,2015
16,"CHORITO",3,2016
16,"CHORITO",11,2017
16,"CHORITO",69,2018
16,"CHORITO",84,2019
16,"CHORITO",197,2020
16,"CHORITO",557,2021
16,"CHORO",31,2012
16,"CHORO",21,2013
16,"CHORO",121,2015
16,"CHORO",552,2016
16,"CHORO",893,2017
16,"CHORO",906,2018
16,"CHORO",721,2019
16,"CHORO",718,2020
16,"CHORO",387,2021
16,"CULENGUE",6,2016
16,"CULENGUE",10,2017
16,"CULENGUE",8,2018
16,"CULENGUE",9,2019
16,"ERIZO",2,2012
16,"ERIZO",47,2013
16,"ERIZO",12,2014
16,"ERIZO",3,2015
16,"ERIZO",25,2016
16,"ERIZO",106,2017
16,"ERIZO",36,2018
16,"ERIZO",16,2019
16,"ERIZO",20,2020
16,"ERIZO",8,2021
16,"CHORITO",231,2020
16,"CHORITO",869,2021
16,"CHORO",42,2012
16,"CHORO",24,2013
16,"CHORO",20,2014
16,"CHORO",167,2015
16,"CHORO",744,2016
16,"CHORO",1181,2017
16,"CHORO",1449,2018
16,"CHORO",1160,2019
16,"CHORO",1077,2020
16,"CHORO",783,2021
16,"COCHAYUYO",151,2012
16,"COCHAYUYO",73,2013
16,"COCHAYUYO",16,2018
16,"COCHAYUYO",14,2021
16,"CONGRIO COLORADO",1,2012
16,"CONGRIO COLORADO",2,2014
16,"CONGRIO COLORADO",1,2015
16,"CONGRIO COLORADO",1,2017
16,"CONGRIO COLORADO",4,2018
16,"CONGRIO COLORADO",36,2019
16,"CONGRIO COLORADO",14,2020
16,"CONGRIO COLORADO",6,2021
16,"CONGRIO DORADO",153,2012
16,"SARDINA COMUN",13,2018
16,"SARDINA COMUN",42,2019
16,"SIERRA",16,2012
16,"SIERRA",5,2013
16,"SIERRA",2,2015
16,"SIERRA",4,2016
16,"SIERRA",9,2017
16,"SIERRA",1,2018
16,"SIERRA",2,2019
16,"TAQUILLA",7,2012
16,"TAQUILLA",5,2019
16,"TOLLO",1,2014
16,"TOLLO",1,2019
16,"TOLLO DE CACHOS",2,2014
16,"TOLLO DE CACHOS",1,2015
16,"TUMBAO",62,2012
16,"TUMBAO",104,2013
16,"TUMBAO",112,2014
16,"TUMBAO",218,2015
16,"TUMBAO",35,2016
16,"TUMBAO",87,2017
16,"TUMBAO",183,2018
16,"TUMBAO",156,2019
16,"TUMBAO",32,2020
16,"TUMBAO",9,2021
16,"VIDRIOLA, PALOMETA, DORADO O TOREMO",2,2013
16,"CULENGUE",7,2021
16,"ERIZO",3063,2012
16,"ERIZO",2351,2013
16,"ERIZO",3006,2014
16,"ERIZO",3317,2015
16,"ERIZO",3060,2016
16,"ERIZO",3690,2017
16,"ERIZO",2526,2018
16,"ERIZO",3879,2019
16,"ERIZO",1458,2020
16,"ERIZO",704,2021
16,"HUEPO O NAVAJA DE MAR",39,2012
16,"HUEPO O NAVAJA DE MAR",364,2013
16,"HUEPO O NAVAJA DE MAR",200,2014
16,"HUEPO O NAVAJA DE MAR",337,2015
16,"HUEPO O NAVAJA DE MAR",393,2016
16,"HUEPO O NAVAJA DE MAR",330,2017
16,"HUEPO O NAVAJA DE MAR",199,2018
16,"HUEPO O NAVAJA DE MAR",292,2019
16,"HUEPO O NAVAJA DE MAR",253,2020
16,"HUEPO O NAVAJA DE MAR",99,2021
16,"JAIBA LIMON",3,2015
16,"ALMEJA",132,2021
16,"CARACOL PALO PALO",1,2018
16,"CARACOL PALO PALO",2,2021
16,"CENTOLLA",23,2014
16,"CENTOLLA",9,2015
16,"ANCHOVETA",11,2019
16,"ATUN LANZON",1,2019
16,"CARACOL PALO PALO",3,2014
16,"CARACOL PALO PALO",13,2016
16,"CARACOL PALO PALO",3,2017
16,"CARACOL PALO PALO",7,2018
16,"CARACOL PALO PALO",4,2019
16,"CARACOL PALO PALO",4,2021
16,"CARACOL PICUYO",5,2012
16,"CARACOL PICUYO",1,2013
16,"CARACOL PICUYO",4,2014
16,"CARACOL PICUYO",2,2015
16,"CENTOLLA",81,2012
16,"CENTOLLA",107,2013
16,"CENTOLLA",271,2014
16,"CENTOLLA",380,2015
16,"CENTOLLA",386,2016
16,"CENTOLLA",270,2017
16,"CENTOLLA",362,2018
16,"CENTOLLA",399,2019
16,"CENTOLLA",254,2020
16,"CENTOLLA",226,2021
16,"CHANCHARRO",2,2020
16,"CHASCA",1,2017
16,"CHICOREA DE MAR",184,2013
16,"CHOLGA",824,2012
16,"CHOLGA",3929,2013
16,"CHOLGA",1250,2014
16,"CHOLGA",2436,2015
16,"CHOLGA",2157,2016
16,"CHOLGA",1617,2017
16,"CHOLGA",1978,2018
16,"CHOLGA",1517,2019
16,"CHOLGA",1544,2020
16,"CHOLGA",830,2021
16,"CHORITO",44,2012
16,"CHORITO",6,2013
16,"CHORITO",35,2014
16,"CHORITO",13,2015
16,"CHORITO",29,2016
16,"CHORITO",71,2017
16,"CHORITO",93,2018
16,"CHORITO",116,2019
16,"ROBALO",6,2016
16,"ROBALO",6,2017
16,"ROBALO",2,2018
16,"JAIBA MARMOLA",474,2014
16,"JAIBA MARMOLA",414,2015
16,"JAIBA MARMOLA",633,2016
16,"JAIBA MARMOLA",701,2017
16,"JAIBA MARMOLA",474,2018
16,"JAIBA MARMOLA",384,2019
16,"JAIBA MARMOLA",218,2020
16,"JAIBA MARMOLA",99,2021
16,"JAIBA MORA",4,2013
16,"JULIANA O TAWERA",12,2012
16,"JULIANA O TAWERA",20,2016
16,"JULIANA O TAWERA",12,2017
16,"LUGA-ROJA",244,2013
16,"LUGA-ROJA",166,2015
16,"LUGA-ROJA",20,2016
16,"LUGA-ROJA",9,2017
16,"LUGA-ROJA",13,2020
16,"LUGA-ROJA",2,2021
16,"LUGA CUCHARA O CORTA",1,2012
16,"LUGA CUCHARA O CORTA",51,2013
16,"MACHA",703,2019
16,"MACHA",71,2020
16,"CONGRIO DORADO",255,2013
16,"CONGRIO DORADO",142,2014
16,"CONGRIO DORADO",178,2015
16,"CONGRIO DORADO",62,2016
16,"CONGRIO DORADO",57,2017
16,"CONGRIO DORADO",39,2018
16,"CONGRIO DORADO",69,2019
16,"CONGRIO DORADO",158,2020
16,"CONGRIO DORADO",136,2021
16,"CONGRIO NEGRO",1,2016
16,"CORVINA",3,2012
16,"CORVINA",1,2014
16,"CORVINA",2,2016
16,"CORVINA",2,2017
16,"CORVINA",1,2018
16,"CORVINA",3,2019
16,"CORVINA",3,2021
16,"CULENGUE",121,2012
16,"CULENGUE",116,2013
16,"CULENGUE",153,2014
16,"CULENGUE",202,2015
16,"CULENGUE",183,2016
16,"CULENGUE",219,2017
16,"CULENGUE",164,2018
16,"CULENGUE",180,2019
16,"CULENGUE",34,2020
16,"PEJEGALLO",158,2012
16,"PEJEGALLO",24,2013
16,"PEJEGALLO",57,2014
16,"PEJEGALLO",73,2015
16,"PEJEGALLO",131,2016
16,"PEJEGALLO",179,2017
16,"PEJEGALLO",180,2018
16,"PEJEGALLO",134,2019
16,"PEJEGALLO",128,2020
16,"PEJEGALLO",66,2021
16,"PEJERREY DE MAR",8,2012
16,"PEJERREY DE MAR",4,2014
16,"PEJERREY DE MAR",3,2015
16,"PEJERREY DE MAR",2,2016
16,"ALMEJA",1,2012
16,"ALMEJA",11,2013
16,"ALMEJA",42,2014
16,"ALMEJA",51,2015
16,"ALMEJA",191,2016
16,"ALMEJA",301,2017
16,"ALMEJA",300,2018
16,"ALMEJA",289,2019
16,"ALMEJA",129,2020
16,"PELILLO",9625,2017
16,"PELILLO",5253,2018
16,"PELILLO",4765,2019
16,"PELILLO",4611,2020
16,"CENTOLLA",13,2016
16,"CENTOLLA",2,2017
16,"CENTOLLA",5,2021
16,"CHOLGA",46,2012
16,"CHOLGA",3407,2013
16,"PIURE",7,2012
16,"PIURE",1,2014
16,"PIURE",1,2016
16,"PIURE",2,2017
16,"PIURE",1,2019
16,"PIURE",1,2020
16,"PIURE",2,2021
16,"PULPO",5,2012
16,"PULPO DEL SUR",414,2012
16,"PULPO DEL SUR",139,2013
16,"PULPO DEL SUR",211,2014
16,"PULPO DEL SUR",427,2015
16,"PULPO DEL SUR",459,2016
16,"PULPO DEL SUR",163,2017
16,"PULPO DEL SUR",134,2018
16,"PULPO DEL SUR",371,2019
16,"PULPO DEL SUR",125,2020
16,"PULPO DEL SUR",194,2021
16,"RAYA ESPINOSA",1,2018
16,"RAYA ESPINOSA",6,2020
16,"RAYA VOLANTIN",36,2012
16,"RAYA VOLANTIN",58,2013
16,"RAYA VOLANTIN",117,2016
16,"RAYA VOLANTIN",51,2018
16,"RAYA VOLANTIN",152,2019
16,"RAYA VOLANTIN",103,2020
16,"RAYA VOLANTIN",87,2021
16,"REINETA",342,2012
16,"REINETA",256,2013
16,"REINETA",1823,2014
16,"REINETA",2002,2015
16,"REINETA",861,2016
16,"REINETA",1162,2017
16,"REINETA",1031,2018
16,"REINETA",317,2019
16,"REINETA",631,2020
16,"REINETA",1797,2021
16,"ROBALO",11,2012
16,"ROBALO",3,2014
16,"NAVAJUELA",55,2016
16,"NAVAJUELA",174,2017
16,"ROBALO",6,2019
16,"ROBALO",6,2020
16,"NAVAJUELA",59,2020
16,"NAVAJUELA",63,2021
16,"OSTRA CHILENA",1,2017
16,"OSTRA CHILENA",1,2018
16,"OSTRA CHILENA",1,2019
16,"OSTRA CHILENA",2,2021
16,"PEJEGALLO",7,2021
16,"PEJERREY DE MAR",3,2012
16,"PEJERREY DE MAR",2,2014
16,"PEJERREY DE MAR",2,2015
16,"PELILLO",2060,2012
16,"PELILLO",3903,2013
16,"PELILLO",2144,2014
16,"PELILLO",2987,2015
16,"PELILLO",1427,2016
16,"PELILLO",3671,2017
16,"PELILLO",1497,2018
16,"PELILLO",1282,2019
16,"PELILLO",2312,2020
16,"LUGA CUCHARA O CORTA",2,2016
16,"LUGA NEGRA O CRESPA",120,2012
16,"MACHA",6,2021
16,"MERLUZA DEL SUR O AUSTRAL",171,2012
16,"MERLUZA DEL SUR O AUSTRAL",181,2013
16,"MERLUZA DEL SUR O AUSTRAL",303,2014
16,"MERLUZA DEL SUR O AUSTRAL",397,2015
16,"MERLUZA DEL SUR O AUSTRAL",282,2016
16,"MERLUZA DEL SUR O AUSTRAL",221,2017
16,"MERLUZA DEL SUR O AUSTRAL",306,2018
16,"MERLUZA DEL SUR O AUSTRAL",419,2019
16,"MERLUZA DEL SUR O AUSTRAL",574,2020
16,"MERLUZA DEL SUR O AUSTRAL",610,2021
16,"NAVAJUELA",832,2012
16,"NAVAJUELA",809,2013
16,"NAVAJUELA",608,2014
16,"NAVAJUELA",371,2015
16,"PICOROCO",1,2014
16,"PICOROCO",2,2021
16,"NAVAJUELA",122,2018
16,"NAVAJUELA",87,2019
16,"PEJEGALLO",22,2014
16,"PEJEGALLO",25,2015
16,"PEJEGALLO",62,2016
16,"PEJEGALLO",39,2017
16,"PEJEGALLO",22,2018
16,"PEJEGALLO",16,2019
16,"PEJEGALLO",12,2020
16,"PEJERREY DE MAR",1,2017
16,"PEJERREY DE MAR",2,2019
16,"PEJERREY DE MAR",5,2020
16,"PEJERREY DE MAR",6,2021
16,"PELILLO",3662,2012
16,"PELILLO",6278,2013
16,"PELILLO",4661,2014
16,"PELILLO",10638,2015
16,"PELILLO",6731,2016
16,"LUGA NEGRA O CRESPA",42,2020
16,"LUGA NEGRA O CRESPA",14,2021
16,"MERLUZA DEL SUR O AUSTRAL",1,2016
16,"PELILLO",3077,2021
16,"PELILLO",6546,2021
16,"PEPINO DE MAR",5,2016
16,"PICOROCO",1,2013
16,"NAVAJUELA",3,2014
16,"NAVAJUELA",2,2018
16,"PEJEGALLO",13,2012
16,"PEJEGALLO",8,2013
16,"LUGA NEGRA O CRESPA",72,2016
16,"LUGA NEGRA O CRESPA",55,2018
16,"LUGA NEGRA O CRESPA",44,2019
16,"TUMBAO",3,2017
16,"PULPO DEL SUR",1,2013
16,"MERLUZA DEL SUR O AUSTRAL",1,2017
16,"PULPO DEL SUR",1,2017
16,"MERLUZA DEL SUR O AUSTRAL",9,2019
16,"LUGA NEGRA O CRESPA",291,2015
16,"PULPO DEL SUR",21,2016
16,"SARDINA AUSTRAL",28,2016
16,"LUGA NEGRA O CRESPA",218,2013
16,"TUMBAO",4,2016
16,"RAYA VOLANTIN",77,2019
16,"MERLUZA DEL SUR O AUSTRAL",1,2021
16,"SARDINA COMUN",2,2014
16,"MERLUZA DEL SUR O AUSTRAL",4,2020
16,"PULPO DEL SUR",1,2021
17,"CENTOLLA",15,2015
17,"MACHA",88,2015
17,"MACHA",169,2014
17,"BACALADILLO O MOTE",1,2015
17,"BACALAO DE PROFUNDIDAD",29,2012
17,"CENTOLLA",2,2017
17,"PELILLO",9,2021
17,"CENTOLLA",10,2012
17,"MACHA",7,2017
17,"RAYA VOLANTIN",6,2019
17,"MACHA",72,2012
17,"ERIZO",245,2017
17,"CARACOL PICUYO",1,2015
17,"PULPO DEL SUR",2,2013
17,"CENTOLLA",9,2019
17,"ROLLIZO",1,2014
17,"ROLLIZO",2,2016
17,"PIURE",1,2019
17,"LUGA NEGRA O CRESPA",1528,2018
17,"LUGA NEGRA O CRESPA",1918,2019
17,"PICOROCO",1,2018
17,"CARACOL PALO PALO",1,2018
17,"LUGA NEGRA O CRESPA",1632,2021
17,"ROLLIZO",1,2013
17,"LUGA CUCHARA O CORTA",18,2017
17,"MACHA",158,2013
17,"ROLLIZO",2,2019
17,"ERIZO",11,2020
17,"MACHA",1,2018
17,"LUGA CUCHARA O CORTA",3,2019
17,"LUGA NEGRA O CRESPA",1161,2017
17,"CENTOLLA",1,2021
17,"CHICOREA DE MAR",8,2012
17,"ANCHOVETA",12,2015
17,"PIURE",1,2013
17,"ROBALO",1,2021
17,"LUGA CUCHARA O CORTA",3,2016
17,"ANCHOVETA",14,2016
17,"ANCHOVETA",2,2017
17,"LUGA CUCHARA O CORTA",1,2021
17,"ROLLIZO",6,2020
17,"RAYA VOLANTIN",3,2021
17,"MERLUZA DEL SUR O AUSTRAL",1618,2012
17,"CENTOLLA",2,2020
17,"PELILLO",56,2016
17,"PELILLO",81,2017
17,"PELILLO",6,2018
17,"LUGA NEGRA O CRESPA",2028,2020
17,"CHOLGA",390,2012
17,"ERIZO",16,2012
17,"ROLLIZO",1,2017
17,"SIERRA",1,2014
17,"ANCHOVETA",28,2019
17,"LUGA NEGRA O CRESPA",348,2012
17,"LUGA NEGRA O CRESPA",203,2013
17,"ERIZO",9,2021
17,"PELILLO",73,2015
17,"JAIBA REINA",2,2014
17,"MERLUZA DEL SUR O AUSTRAL",1898,2013
17,"MERLUZA DEL SUR O AUSTRAL",1296,2014
17,"ROBALO",1,2019
17,"CULENGUE",4,2021
17,"ROBALO",1,2021
17,"NAVAJUELA",6,2016
17,"NAVAJUELA",11,2017
17,"LUGA CUCHARA O CORTA",5,2018
17,"ERIZO",56,2016
17,"PELILLO",164,2012
17,"LUGA NEGRA O CRESPA",343,2014
17,"JAIBA MORA",1,2014
17,"LUGA NEGRA O CRESPA",1276,2015
17,"LUGA NEGRA O CRESPA",1094,2016
17,"ALMEJA",39,2020
17,"MERLUZA DEL SUR O AUSTRAL",2194,2015
17,"ROBALO",1,2019
17,"LUGA CUCHARA O CORTA",31,2015
17,"PEJERREY DE MAR",5,2015
17,"PEJERREY DE MAR",3,2016
17,"PEJERREY DE MAR",1,2019
17,"ALMEJA",14,2012
17,"ALMEJA",21,2013
17,"ERIZO",27,2018
17,"REINETA",1,2015
17,"ROBALO",2,2014
17,"ROBALO",2,2015
17,"ROBALO",2,2016
17,"ALMEJA",49,2021
17,"ROBALO",2,2017
17,"PEJERREY DE MAR",31,2014
17,"JULIANA O TAWERA",2318,2014
17,"MERLUZA DEL SUR O AUSTRAL",1377,2016
17,"MERLUZA DEL SUR O AUSTRAL",924,2017
17,"PEJERREY DE MAR",68,2020
17,"PEJERREY DE MAR",8,2021
17,"ALMEJA",22,2014
17,"ALMEJA",39,2015
17,"ALMEJA",76,2016
17,"PELILLO",44,2014
17,"ROBALO",12,2015
17,"ROBALO",2,2017
17,"JULIANA O TAWERA",5217,2012
17,"JULIANA O TAWERA",2658,2013
17,"NAVAJUELA",4,2015
17,"LUGA-ROJA",40,2020
17,"LUGA-ROJA",65,2021
17,"LUGA CUCHARA O CORTA",1,2014
17,"TUMBAO",17,2021
17,"ERIZO",112,2018
17,"PELILLO",253,2013
17,"ERIZO",71,2019
17,"SARDINA AUSTRAL",15,2013
17,"SARDINA AUSTRAL",76,2014
17,"ROBALO",2,2016
17,"ALMEJA",73,2018
17,"ALMEJA",90,2019
17,"ERIZO",43,2012
17,"ERIZO",32,2013
17,"ERIZO",30,2014
17,"ERIZO",41,2015
17,"ERIZO",33,2016
17,"CONGRIO DORADO",8,2016
17,"CONGRIO DORADO",1,2021
17,"CULENGUE",66,2012
17,"CULENGUE",58,2013
17,"CULENGUE",15,2014
17,"SARDINA AUSTRAL",4,2015
17,"MACHA",71,2012
17,"SARDINA AUSTRAL",24,2016
17,"SARDINA AUSTRAL",41,2017
17,"SARDINA AUSTRAL",7,2018
17,"SARDINA AUSTRAL",17,2019
17,"SARDINA COMUN",5,2015
17,"SARDINA COMUN",10,2016
17,"ERIZO",93,2017
17,"LUGA NEGRA O CRESPA",1203,2017
17,"ERIZO",266,2019
17,"ROLLIZO",9,2021
17,"LUGA NEGRA O CRESPA",2084,2020
17,"ALMEJA",96,2017
17,"MERLUZA DEL SUR O AUSTRAL",23,2021
17,"LUGA-ROJA",11,2017
17,"LUGA-ROJA",115,2018
17,"LUGA-ROJA",68,2019
17,"CONGRIO DORADO",4,2019
17,"CONGRIO DORADO",12,2020
17,"CONGRIO DORADO",21,2021
17,"CULENGUE",62,2012
17,"NAVAJUELA",21,2018
17,"NAVAJUELA",22,2019
17,"NAVAJUELA",19,2020
17,"NAVAJUELA",34,2021
17,"LUGA NEGRA O CRESPA",2066,2021
17,"PELILLO",19,2013
17,"CULENGUE",19,2020
17,"CULENGUE",24,2021
17,"CULENGUE",17,2018
17,"CULENGUE",15,2019
17,"CULENGUE",8,2020
17,"ERIZO",13,2013
17,"ERIZO",52,2014
17,"ERIZO",185,2015
17,"CHOLGA",87,2014
17,"LUGA NEGRA O CRESPA",1339,2018
17,"LUGA NEGRA O CRESPA",1884,2019
17,"PELILLO",17,2012
17,"ERIZO",27,2021
17,"JAIBA MORA",22,2012
17,"MACHA",158,2013
17,"MACHA",169,2014
17,"MACHA",88,2015
17,"MACHA",7,2017
17,"JULIANA O TAWERA",1767,2015
17,"JULIANA O TAWERA",1067,2016
17,"SIERRA",2,2017
17,"TUMBAO",22,2012
17,"TUMBAO",12,2013
17,"TUMBAO",1,2014
17,"ERIZO",62,2020
17,"LUGA-ROJA",10,2012
17,"LUGA-ROJA",1,2015
17,"NAVAJUELA",208,2012
17,"NAVAJUELA",82,2013
17,"NAVAJUELA",54,2014
17,"TUMBAO",11,2017
17,"TUMBAO",21,2018
17,"TUMBAO",33,2019
17,"TUMBAO",14,2020
17,"CONGRIO DORADO",12,2015
17,"RAYA VOLANTIN",32,2018
17,"RAYA VOLANTIN",67,2019
17,"RAYA VOLANTIN",69,2020
17,"RAYA VOLANTIN",60,2021
17,"REINETA",1,2016
17,"CULENGUE",1,2015
17,"CULENGUE",12,2017
17,"PEJERREY DE MAR",3,2013
17,"LUGA NEGRA O CRESPA",331,2012
17,"LUGA NEGRA O CRESPA",252,2013
17,"LUGA NEGRA O CRESPA",518,2014
17,"LUGA NEGRA O CRESPA",2127,2015
17,"LUGA NEGRA O CRESPA",1365,2016
17,"CHORO",35,2017
17,"CHOLGA",53,2015
17,"CHOLGA",1073,2016
17,"CHORO",30,2020
17,"CHORO",22,2021
17,"PELILLO",80,2014
17,"JAIBA MORA",2,2015
17,"JAIBA PELUDA O PACHONA",5,2012
17,"JUREL",3,2012
17,"JUREL",1,2013
17,"MACHA",1,2018
17,"MERLUZA DEL SUR O AUSTRAL",74,2012
17,"MERLUZA DEL SUR O AUSTRAL",2,2013
17,"MERLUZA DEL SUR O AUSTRAL",24,2014
17,"MERLUZA DEL SUR O AUSTRAL",256,2015
17,"MERLUZA DEL SUR O AUSTRAL",176,2016
17,"TUMBAO",2,2018
17,"MERLUZA DEL SUR O AUSTRAL",2,2019
17,"MERLUZA DEL SUR O AUSTRAL",18,2020
17,"LUGA-ROJA",7,2016
17,"TUMBAO",14,2015
17,"TUMBAO",32,2016
17,"CONGRIO DORADO",15,2018
17,"RAYA VOLANTIN",9,2012
17,"RAYA VOLANTIN",89,2013
17,"RAYA VOLANTIN",26,2016
17,"RAYA VOLANTIN",1,2017
17,"NAVAJUELA",57,2021
17,"PEJEGALLO",1,2012
17,"PEJEGALLO",21,2014
17,"PEJEGALLO",26,2015
17,"PEJEGALLO",16,2016
17,"ROBALO",2,2013
17,"ROBALO",18,2014
17,"CENTOLLA",4,2014
17,"CENTOLLA",1,2015
17,"CENTOLLA",5,2016
17,"CENTOLLA",1,2019
17,"CHOLGA",241,2012
17,"CHOLGA",6,2013
17,"CHORO",4,2015
17,"CHORO",40,2018
17,"CHORO",56,2019
17,"TOLLO",5,2014
17,"TOLLO",1,2017
17,"CHOLGA",13,2017
17,"PELILLO",204,2015
17,"PELILLO",170,2016
17,"PELILLO",147,2017
17,"PELILLO",213,2018
17,"LAPA NEGRA",5,2012
17,"LAPA NEGRA",2,2015
17,"LAPA NEGRA",1,2016
17,"SARDINA COMUN",39,2017
17,"SIERRA",2,2014
17,"SIERRA",2,2017
17,"ALMEJA",50,2017
17,"ALMEJA",47,2018
17,"TUMBAO",19,2012
17,"CONGRIO DORADO",79,2015
17,"CONGRIO DORADO",36,2016
17,"CONGRIO DORADO",43,2017
17,"CHORO",4,2018
17,"CHORO",4,2019
17,"CHORO",10,2020
17,"CHORO",10,2021
17,"COCHAYUYO",2,2018
17,"ALMEJA",62,2015
17,"ALMEJA",103,2016
17,"MERLUZA DEL SUR O AUSTRAL",706,2019
17,"MERLUZA DEL SUR O AUSTRAL",758,2020
17,"ALMEJA",15,2019
17,"PEJEGALLO",8,2017
17,"PEJEGALLO",2,2018
17,"PEJEGALLO",3,2019
17,"PEJEGALLO",2,2020
17,"LUGA CUCHARA O CORTA",19,2017
17,"LUGA CUCHARA O CORTA",5,2018
17,"LUGA CUCHARA O CORTA",2,2019
17,"CHORO",16,2016
17,"PICOROCO",1,2018
17,"MERLUZA DEL SUR O AUSTRAL",1008,2018
17,"LUGA-ROJA",6,2017
17,"LUGA-ROJA",100,2018
17,"MERLUZA DEL SUR O AUSTRAL",1174,2021
17,"NAVAJUELA",208,2012
17,"CHOLGA",8,2018
17,"CHOLGA",6,2019
17,"CHOLGA",4,2020
17,"CHOLGA",3,2021
17,"PELILLO",150,2019
17,"PELILLO",115,2020
17,"PELILLO",135,2021
17,"NAVAJUELA",26,2020
17,"LUGA-ROJA",10,2015
17,"PIURE",1,2013
17,"PIURE",4,2016
17,"LUGA-ROJA",144,2019
17,"LUGA-ROJA",3,2020
17,"TUMBAO",9,2013
17,"TUMBAO",5,2014
17,"CHORO",2,2017
17,"NAVAJUELA",45,2016
17,"NAVAJUELA",158,2017
17,"NAVAJUELA",251,2018
17,"NAVAJUELA",82,2019
17,"CHORO",3,2014
17,"CHORITO",32,2015
17,"CHOLGA",2898,2021
17,"CHORITO",47,2012
17,"PIURE",2,2017
17,"MERLUZA DEL SUR O AUSTRAL",28,2017
17,"ALMEJA",43,2020
17,"ALMEJA",40,2021
17,"CARACOL PICUYO",1,2015
17,"CULENGUE",76,2019
17,"LUGA CUCHARA O CORTA",3,2016
17,"CHORO",1,2012
17,"CHORO",2,2013
17,"CHORITO",12,2014
17,"ALMEJA",92,2014
17,"CONGRIO COLORADO",7,2014
17,"LAPA NEGRA",3,2017
17,"CHORITO",4,2013
17,"CULENGUE",96,2013
17,"MERLUZA DEL SUR O AUSTRAL",72,2018
17,"COCHAYUYO",1,2013
17,"COCHAYUYO",6,2014
17,"COCHAYUYO",3,2016
17,"COCHAYUYO",1,2017
17,"CHORITO",8,2012
17,"CHORITO",7,2013
17,"ALMEJA",30,2013
17,"CONGRIO COLORADO",1,2013
17,"LUGA-ROJA",5,2014
17,"CHOLGA",1859,2020
17,"LAPA NEGRA",1,2019
17,"LUCHE",4,2018
17,"CULENGUE",22,2014
17,"CONGRIO DORADO",49,2014
17,"RAYA ESPINOSA",15,2018
17,"RAYA ESPINOSA",18,2019
17,"RAYA ESPINOSA",21,2020
17,"RAYA ESPINOSA",3,2021
17,"ALMEJA",13,2012
17,"CONGRIO COLORADO",1,2012
17,"LUGA-ROJA",22,2013
17,"CHOLGA",2457,2019
17,"LUGA-ROJA",3,2021
17,"CONGRIO COLORADO",21,2015
17,"JULIANA O TAWERA",22,2017
17,"LUCHE",2,2019
17,"CHORITO",265,2020
17,"LUGA CUCHARA O CORTA",10,2013
17,"LUGA CUCHARA O CORTA",8,2014
17,"LUGA CUCHARA O CORTA",18,2015
17,"CHOLGA",3218,2017
17,"CHORITO",219,2021
17,"LUGA-ROJA",11,2012
17,"CHOLGA",2789,2018
17,"CHORITO",32,2014
17,"LUCHE",1,2020
17,"LUCHE",1,2021
17,"CHORITO",5,2021
17,"CHORO",1,2012
17,"CHORO",5,2013
17,"COCHAYUYO",2,2018
17,"LAPA NEGRA",1,2018
17,"CHOLGA",2803,2016
17,"CHOLGA",1563,2015
17,"CHORITO",104,2015
17,"CULENGUE",14,2015
17,"CULENGUE",23,2016
17,"JULIANA O TAWERA",14,2018
17,"CULENGUE",54,2018
17,"LUCHE",3,2018
17,"RAYA ESPINOSA",6,2016
17,"CULENGUE",35,2017
17,"CONGRIO COLORADO",12,2016
17,"JULIANA O TAWERA",10,2019
17,"LAPA NEGRA",5,2012
17,"LAPA NEGRA",3,2017
17,"NAVAJUELA",97,2013
17,"NAVAJUELA",68,2014
17,"NAVAJUELA",11,2015
17,"LAPA NEGRA",2,2015
17,"PIURE",1,2021
17,"CHORITO",267,2017
17,"CONGRIO COLORADO",4,2017
17,"LAPA NEGRA",1,2016
17,"CHORITO",130,2016
17,"PIURE",1,2019
17,"CHORITO",333,2018
17,"CONGRIO COLORADO",2,2018
17,"CHOLGA",523,2014
17,"CONGRIO COLORADO",7,2021
17,"CONGRIO DORADO",11,2012
17,"CHORITO",524,2019
17,"CHORITO",13,2016
17,"CHORITO",4,2020
17,"CHORITO",18,2017
17,"CONGRIO DORADO",33,2013
17,"PULPO DEL SUR",1,2019
17,"CHOLGA",14,2013
17,"CHORITO",20,2018
17,"CHORITO",8,2019
18,"LAPA NEGRA",1,2020
18,"JUREL",1,2020
18,"JUREL",25,2019
18,"JUREL",2,2021
18,"JUREL",1,2018
18,"LAPA NEGRA",62,2013
18,"LAPA NEGRA",30,2014
18,"JUREL",1,2017
18,"LAPA NEGRA",29,2016
18,"LAPA NEGRA",35,2017
18,"LAPA NEGRA",32,2018
18,"LAPA NEGRA",1,2019
18,"CONGRIO NEGRO",1,2021
18,"CORVINA",1,2013
18,"CORVINA",1,2015
18,"CONGRIO COLORADO",33,2013
18,"LANGOSTINO COLORADO",6,2017
18,"LAPA NEGRA",78,2012
18,"CONGRIO COLORADO",27,2016
18,"CONGRIO COLORADO",31,2017
