"rgn_id","habitat","year","health"
26,"Marismas y humedales",2020,90.1658491006774
26,"Playas y dunas",2020,97.3247844351094
27,"Macrocystis",2020,94.788721588986
27,"Bosques y matorrales",2020,2.41286863270777
27,"Marismas y humedales",2020,66.6666666666667
27,"Playas y dunas",2020,87.9922216820613
28,"Macrocystis",2020,94.788721588986
28,"Bosques y matorrales",2020,44.0838404327248
28,"Marismas y humedales",2020,15.3112582781457
28,"Playas y dunas",2020,91.4563261406162
29,"Macrocystis",2020,94.788721588986
29,"Bosques y matorrales",2020,93.484521238301
29,"Marismas y humedales",2020,37.7467729688686
29,"Playas y dunas",2020,91.2751677852349
30,"Macrocystis",2020,94.788721588986
30,"Bosques y matorrales",2020,98.7572659851674
30,"Marismas y humedales",2020,93.5732647814909
30,"Playas y dunas",2020,92.207792207792
31,"Macrocystis",2020,94.788721588986
31,"Bosques y matorrales",2020,93.8334305617513
31,"Marismas y humedales",2020,71.7488789237669
31,"Playas y dunas",2020,
32,"Macrocystis",2020,
32,"Bosques y matorrales",2020,79.3532338308458
32,"Marismas y humedales",2020,44.8377581120944
32,"Playas y dunas",2020,100
33,"Macrocystis",2020,94.788721588986
33,"Bosques y matorrales",2020,99.3931964449895
33,"Marismas y humedales",2020,83.8709677419355
33,"Playas y dunas",2020,85.1063829787235
34,"Macrocystis",2020,94.788721588986
34,"Bosques y matorrales",2020,48.1108312342569
34,"Marismas y humedales",2020,50.1901140684411
34,"Playas y dunas",2020,48.6542443064182
35,"Macrocystis",2020,94.788721588986
35,"Bosques y matorrales",2020,30
35,"Marismas y humedales",2020,5.04291845493562
35,"Playas y dunas",2020,48.6542443064182
36,"Macrocystis",2020,94.788721588986
36,"Bosques y matorrales",2020,6.96677384780279
36,"Marismas y humedales",2020,15.1898734177215
36,"Playas y dunas",2020,99.3373988507095
37,"Macrocystis",2020,94.788721588986
37,"Bosques y matorrales",2020,98.8435213594525
37,"Marismas y humedales",2020,85.3333333333335
37,"Playas y dunas",2020,92.7999999999998
38,"Macrocystis",2020,94.788721588986
38,"Bosques y matorrales",2020,
38,"Marismas y humedales",2020,
38,"Playas y dunas",2020,
39,"Macrocystis",2020,94.788721588986
39,"Bosques y matorrales",2020,87.3146526561588
39,"Marismas y humedales",2020,90.6303236797275
39,"Playas y dunas",2020,100
40,"Macrocystis",2020,94.788721588986
40,"Bosques y matorrales",2020,97.3190348525469
40,"Marismas y humedales",2020,96.1672473867596
40,"Playas y dunas",2020,88.0000000000002
41,"Macrocystis",2020,94.788721588986
41,"Bosques y matorrales",2020,11.1111111111111
41,"Marismas y humedales",2020,0
41,"Playas y dunas",2020,100
42,"Macrocystis",2020,94.788721588986
42,"Bosques y matorrales",2020,26.7310789049919
42,"Marismas y humedales",2020,57.4344023323615
42,"Playas y dunas",2020,86.4702549575071
43,"Macrocystis",2020,94.788721588986
43,"Bosques y matorrales",2020,0
43,"Marismas y humedales",2020,1.15384615384615
43,"Playas y dunas",2020,100
44,"Macrocystis",2020,94.788721588986
44,"Bosques y matorrales",2020,1.68134507606085
44,"Marismas y humedales",2020,51.5021459227468
44,"Playas y dunas",2020,95.1575710991545
45,"Macrocystis",2020,94.788721588986
45,"Bosques y matorrales",2020,94.5967421533572
45,"Marismas y humedales",2020,
45,"Playas y dunas",2020,83.4248079034029
46,"Macrocystis",2020,94.788721588986
46,"Bosques y matorrales",2020,51.2415349887133
46,"Marismas y humedales",2020,25.0393700787402
46,"Playas y dunas",2020,75.3625954198473
47,"Macrocystis",2020,94.788721588986
47,"Bosques y matorrales",2020,98.0018939393939
47,"Marismas y humedales",2020,81.8181818181818
47,"Playas y dunas",2020,89.4736842105263
48,"Macrocystis",2020,94.788721588986
48,"Bosques y matorrales",2020,81.5384615384615
48,"Marismas y humedales",2020,94.3396226415092
48,"Playas y dunas",2020,91.3242009132422
49,"Macrocystis",2020,94.788721588986
49,"Bosques y matorrales",2020,98.1858477125217
49,"Marismas y humedales",2020,76.9020812009554
49,"Playas y dunas",2020,92.2576712050396
50,"Macrocystis",2020,94.788721588986
50,"Bosques y matorrales",2020,99.0561090718406
50,"Marismas y humedales",2020,86.6176470588236
50,"Playas y dunas",2020,26.9444444444444
51,"Macrocystis",2020,94.788721588986
51,"Bosques y matorrales",2020,95.7384926656548
51,"Marismas y humedales",2020,83.2797427652733
51,"Playas y dunas",2020,85.7740585774058
52,"Macrocystis",2020,94.788721588986
52,"Bosques y matorrales",2020,42.1348314606742
52,"Marismas y humedales",2020,40.9090909090909
52,"Playas y dunas",2020,33.2512315270936
53,"Macrocystis",2020,94.788721588986
53,"Bosques y matorrales",2020,97.1947635586428
53,"Marismas y humedales",2020,78.8888888888889
53,"Playas y dunas",2020,46.6666666666667
54,"Macrocystis",2020,94.788721588986
54,"Bosques y matorrales",2020,91.2813370473538
54,"Marismas y humedales",2020,97.2118817898656
54,"Playas y dunas",2020,90.5704307334108
55,"Macrocystis",2020,94.788721588986
55,"Bosques y matorrales",2020,94.94822717289
55,"Marismas y humedales",2020,68.6567164179104
55,"Playas y dunas",2020,98.3333333333333
56,"Macrocystis",2020,94.788721588986
56,"Bosques y matorrales",2020,47.0403502093643
56,"Marismas y humedales",2020,50
56,"Playas y dunas",2020,50
57,"Macrocystis",2020,94.788721588986
57,"Bosques y matorrales",2020,89.1517599538373
57,"Marismas y humedales",2020,16.1001788908766
57,"Playas y dunas",2020,21.2765957446809
58,"Macrocystis",2020,94.788721588986
58,"Bosques y matorrales",2020,
58,"Marismas y humedales",2020,0
58,"Playas y dunas",2020,100
59,"Macrocystis",2020,94.788721588986
59,"Bosques y matorrales",2020,100
59,"Marismas y humedales",2020,100
59,"Playas y dunas",2020,69.5380003526715
60,"Macrocystis",2020,94.788721588986
60,"Bosques y matorrales",2020,88.4881043745203
60,"Marismas y humedales",2020,77.5473399458972
60,"Playas y dunas",2020,94.9554896142436
61,"Macrocystis",2020,94.7887215889859
61,"Bosques y matorrales",2020,98.616296947068
61,"Marismas y humedales",2020,22.5661375661376
61,"Playas y dunas",2020,81.2401842738981
62,"Macrocystis",2020,94.788721588986
62,"Bosques y matorrales",2020,47.1597633136095
62,"Marismas y humedales",2020,91.0025706940873
62,"Playas y dunas",2020,75.3091948875185
63,"Macrocystis",2020,94.7887215889859
63,"Bosques y matorrales",2020,65.843621399177
63,"Marismas y humedales",2020,95.9232613908872
63,"Playas y dunas",2020,90.0562851782364
64,"Macrocystis",2020,94.788721588986
64,"Bosques y matorrales",2020,73.0246692885235
64,"Marismas y humedales",2020,41.0642570281124
64,"Playas y dunas",2020,0.980392156862745
65,"Macrocystis",2020,94.788721588986
65,"Bosques y matorrales",2020,95.2657004830918
65,"Marismas y humedales",2020,85.7142857142858
65,"Playas y dunas",2020,92.3076923076923
66,"Macrocystis",2020,94.788721588986
66,"Bosques y matorrales",2020,97.2554955903646
66,"Marismas y humedales",2020,84.3379701184954
66,"Playas y dunas",2020,42.9174201326099
67,"Macrocystis",2020,94.788721588986
67,"Bosques y matorrales",2020,73.2540035587189
67,"Marismas y humedales",2020,100
67,"Playas y dunas",2020,100
68,"Macrocystis",2020,94.788721588986
68,"Bosques y matorrales",2020,72.1012360211889
68,"Marismas y humedales",2020,50
68,"Playas y dunas",2020,50
69,"Macrocystis",2020,94.788721588986
69,"Bosques y matorrales",2020,75.4098360655738
69,"Marismas y humedales",2020,87.4811463046759
69,"Playas y dunas",2020,22.8235294117647
70,"Macrocystis",2020,94.788721588986
70,"Bosques y matorrales",2020,90.1654318481681
70,"Marismas y humedales",2020,100
70,"Playas y dunas",2020,44.9519230769231
71,"Macrocystis",2020,94.788721588986
71,"Bosques y matorrales",2020,3.43642611683849
71,"Marismas y humedales",2020,9.09090909090909
71,"Playas y dunas",2020,75.3469387755105
72,"Macrocystis",2020,94.788721588986
72,"Bosques y matorrales",2020,65.3846153846154
72,"Marismas y humedales",2020,81.2471470638252
72,"Playas y dunas",2020,16.8448084397557
73,"Macrocystis",2020,94.788721588986
73,"Bosques y matorrales",2020,95.4313046346693
73,"Marismas y humedales",2020,95.3846153846154
73,"Playas y dunas",2020,2.51748251748252
74,"Macrocystis",2020,94.788721588986
74,"Bosques y matorrales",2020,99.8300228255063
74,"Marismas y humedales",2020,26.6666666666667
74,"Playas y dunas",2020,75
75,"Macrocystis",2020,94.788721588986
75,"Bosques y matorrales",2020,99.2523593577644
75,"Marismas y humedales",2020,98.4984984984985
75,"Playas y dunas",2020,84.6715328467153
76,"Macrocystis",2020,94.788721588986
76,"Bosques y matorrales",2020,99.4465332857627
76,"Marismas y humedales",2020,92.4078091106291
76,"Playas y dunas",2020,91.3793103448275
77,"Macrocystis",2020,94.788721588986
77,"Bosques y matorrales",2020,98.2433828789444
77,"Marismas y humedales",2020,62.2549019607843
77,"Playas y dunas",2020,90.7407407407406
78,"Macrocystis",2020,94.7887215889859
78,"Bosques y matorrales",2020,97.4321955243891
78,"Marismas y humedales",2020,90.9090909090909
78,"Playas y dunas",2020,62.8571428571429
79,"Macrocystis",2020,94.788721588986
79,"Bosques y matorrales",2020,90.4255319148936
79,"Marismas y humedales",2020,85.3633572159673
79,"Playas y dunas",2020,49.308047155305
80,"Macrocystis",2020,94.788721588986
80,"Bosques y matorrales",2020,99.0474826326722
80,"Marismas y humedales",2020,50
80,"Playas y dunas",2020,50
81,"Macrocystis",2020,94.788721588986
81,"Bosques y matorrales",2020,64.9477400152281
81,"Marismas y humedales",2020,54.2404802542523
81,"Playas y dunas",2020,33.5833333333333
82,"Macrocystis",2020,94.7887215889859
82,"Bosques y matorrales",2020,94.925512104283
82,"Marismas y humedales",2020,91.0000000000004
82,"Playas y dunas",2020,93.0909090909091
83,"Macrocystis",2020,94.788721588986
83,"Bosques y matorrales",2020,82.3173193379088
83,"Marismas y humedales",2020,77.4468085106381
83,"Playas y dunas",2020,65.3061224489796
84,"Macrocystis",2020,94.788721588986
84,"Bosques y matorrales",2020,
84,"Marismas y humedales",2020,
84,"Playas y dunas",2020,
85,"Macrocystis",2020,94.788721588986
85,"Bosques y matorrales",2020,98.9015471577168
85,"Marismas y humedales",2020,7.14285714285714
85,"Playas y dunas",2020,94.8275862068967
86,"Macrocystis",2020,94.788721588986
86,"Bosques y matorrales",2020,86.6666666666667
86,"Marismas y humedales",2020,96.0526315789474
86,"Playas y dunas",2020,89.4977168949775
87,"Macrocystis",2020,94.788721588986
87,"Bosques y matorrales",2020,88.2963390025944
87,"Marismas y humedales",2020,89.6375701888718
87,"Playas y dunas",2020,78.3369803063458
88,"Macrocystis",2020,94.788721588986
88,"Bosques y matorrales",2020,99.5111352525804
88,"Marismas y humedales",2020,71
88,"Playas y dunas",2020,92.1511627906981
89,"Macrocystis",2020,94.788721588986
89,"Bosques y matorrales",2020,56.0606060606061
89,"Marismas y humedales",2020,100
89,"Playas y dunas",2020,95.7281860612293
90,"Macrocystis",2020,94.788721588986
90,"Bosques y matorrales",2020,97.454076699968
90,"Marismas y humedales",2020,83.8842975206611
90,"Playas y dunas",2020,98.7341772151899
91,"Macrocystis",2020,94.788721588986
91,"Bosques y matorrales",2020,93.1772551269181
91,"Marismas y humedales",2020,98.7145908046904
91,"Playas y dunas",2020,75.4352030947776
92,"Macrocystis",2020,94.788721588986
92,"Bosques y matorrales",2020,95.9014920007191
92,"Marismas y humedales",2020,84.3049327354259
92,"Playas y dunas",2020,89.6445131375579
93,"Macrocystis",2020,94.788721588986
93,"Bosques y matorrales",2020,100
93,"Marismas y humedales",2020,0.689655172413793
93,"Playas y dunas",2020,96.3558413719185
94,"Macrocystis",2020,94.7887215889859
94,"Bosques y matorrales",2020,87.8272251308901
94,"Marismas y humedales",2020,70.1754385964912
94,"Playas y dunas",2020,56.4102564102564
95,"Macrocystis",2020,94.788721588986
95,"Bosques y matorrales",2020,99.858231437179
95,"Marismas y humedales",2020,87.5621890547264
95,"Playas y dunas",2020,74.7826086956522
96,"Macrocystis",2020,94.788721588986
96,"Bosques y matorrales",2020,12.7808393387028
96,"Marismas y humedales",2020,24.9746192893401
96,"Playas y dunas",2020,10
97,"Macrocystis",2020,94.788721588986
97,"Bosques y matorrales",2020,80.2435710208982
97,"Marismas y humedales",2020,86.3981771842665
97,"Playas y dunas",2020,69.6884544899206
98,"Macrocystis",2020,94.788721588986
98,"Bosques y matorrales",2020,83.4437086092715
98,"Marismas y humedales",2020,70.3703703703704
98,"Playas y dunas",2020,71.8181818181818
99,"Macrocystis",2020,94.788721588986
99,"Bosques y matorrales",2020,100
99,"Marismas y humedales",2020,84.5070422535213
99,"Playas y dunas",2020,95.5974842767298
100,"Macrocystis",2020,94.788721588986
100,"Bosques y matorrales",2020,87.2219799389446
100,"Marismas y humedales",2020,93.6752136752137
100,"Playas y dunas",2020,17.9732313575526
101,"Macrocystis",2020,94.788721588986
101,"Bosques y matorrales",2020,95.0173446862189
101,"Marismas y humedales",2020,98.9158492514197
101,"Playas y dunas",2020,94.2857142857143
102,"Macrocystis",2020,94.788721588986
102,"Bosques y matorrales",2020,86.2068965517241
102,"Marismas y humedales",2020,24.6085011185682
102,"Playas y dunas",2020,40.9090909090909
103,"Macrocystis",2020,94.788721588986
103,"Bosques y matorrales",2020,65.7758620689655
103,"Marismas y humedales",2020,85.5036855036855
103,"Playas y dunas",2020,3.48214285714286
1,"Macrocystis",2021,92.9273084479372
1,"Bosques y matorrales",2021,84.7368421052632
1,"Marismas y humedales",2021,100
1,"Playas y dunas",2021,100
2,"Macrocystis",2021,92.9273084479373
2,"Bosques y matorrales",2021,100
2,"Marismas y humedales",2021,78.1910009182736
2,"Playas y dunas",2021,100
3,"Macrocystis",2021,92.9273084479371
3,"Bosques y matorrales",2021,53.6050156739813
3,"Marismas y humedales",2021,1.2263099219621
3,"Playas y dunas",2021,96.6542392492127
4,"Macrocystis",2021,92.9273084479371
4,"Bosques y matorrales",2021,52.5503491549438
4,"Marismas y humedales",2021,95.6989247311827
4,"Playas y dunas",2021,100
5,"Macrocystis",2021,92.9273084479372
5,"Bosques y matorrales",2021,98.0357142857142
5,"Marismas y humedales",2021,69.6874999999999
5,"Playas y dunas",2021,93.3071629349616
6,"Macrocystis",2021,92.9273084479369
6,"Bosques y matorrales",2021,100
6,"Marismas y humedales",2021,62.2643092346737
6,"Playas y dunas",2021,65.2798982188295
7,"Macrocystis",2021,93.0361808777795
7,"Bosques y matorrales",2021,100
7,"Marismas y humedales",2021,100
7,"Playas y dunas",2021,100
8,"Macrocystis",2021,92.927308447937
8,"Bosques y matorrales",2021,84.9989169870581
8,"Marismas y humedales",2021,93.5714285714284
8,"Playas y dunas",2021,85.7499999999999
9,"Macrocystis",2021,92.9273084479372
9,"Bosques y matorrales",2021,58.7974683544303
9,"Marismas y humedales",2021,9.05405405405405
9,"Playas y dunas",2021,77.7139261744967
10,"Macrocystis",2021,92.9273084479374
10,"Bosques y matorrales",2021,70.5479452054796
10,"Marismas y humedales",2021,79.1666666666665
10,"Playas y dunas",2021,95.1247165532878
11,"Macrocystis",2021,92.9273084479373
11,"Bosques y matorrales",2021,100
11,"Marismas y humedales",2021,67.1794871794871
11,"Playas y dunas",2021,100
12,"Macrocystis",2021,92.9273084479369
12,"Bosques y matorrales",2021,77.3410585656119
12,"Marismas y humedales",2021,100
12,"Playas y dunas",2021,100
13,"Macrocystis",2021,92.927308447937
13,"Bosques y matorrales",2021,100
13,"Marismas y humedales",2021,100
13,"Playas y dunas",2021,0
14,"Macrocystis",2021,92.927308447937
14,"Bosques y matorrales",2021,59.1463414634147
14,"Marismas y humedales",2021,7.18749999999999
14,"Playas y dunas",2021,100
15,"Macrocystis",2021,92.9273084479372
15,"Bosques y matorrales",2021,93.7311633514167
15,"Marismas y humedales",2021,100
15,"Playas y dunas",2021,29.6052631578947
16,"Macrocystis",2021,92.9273084479372
16,"Bosques y matorrales",2021,100
16,"Marismas y humedales",2021,0
16,"Playas y dunas",2021,100
17,"Macrocystis",2021,92.927308447937
17,"Bosques y matorrales",2021,87.3705045889626
17,"Marismas y humedales",2021,100
17,"Playas y dunas",2021,100
18,"Macrocystis",2021,92.9273084479373
18,"Bosques y matorrales",2021,8.16326530612245
18,"Marismas y humedales",2021,1.06382978723404
18,"Playas y dunas",2021,96.0282776349614
19,"Macrocystis",2021,92.9273084479371
19,"Bosques y matorrales",2021,100
19,"Marismas y humedales",2021,100
19,"Playas y dunas",2021,75.9689922480622
20,"Macrocystis",2021,92.9273084479372
20,"Bosques y matorrales",2021,99.6304551853589
20,"Marismas y humedales",2021,94.1056910569105
20,"Playas y dunas",2021,93.3902877697841
21,"Macrocystis",2021,92.9273084479369
21,"Bosques y matorrales",2021,100
21,"Marismas y humedales",2021,100
21,"Playas y dunas",2021,100
22,"Macrocystis",2021,92.9273084479371
22,"Bosques y matorrales",2021,99.0521327014216
22,"Marismas y humedales",2021,74.8549323017408
22,"Playas y dunas",2021,100
23,"Macrocystis",2021,92.927308447937
23,"Bosques y matorrales",2021,64.656972797995
23,"Marismas y humedales",2021,81.2500000000001
23,"Playas y dunas",2021,73.8636363636366
24,"Macrocystis",2021,92.9273084479372
24,"Bosques y matorrales",2021,98.6666666666667
24,"Marismas y humedales",2021,20.6896551724138
24,"Playas y dunas",2021,54.2553191489362
25,"Macrocystis",2021,
25,"Bosques y matorrales",2021,39.7810218978101
25,"Marismas y humedales",2021,60.493827160494
25,"Playas y dunas",2021,11.1472034389062
26,"Macrocystis",2021,92.9273084479371
26,"Bosques y matorrales",2021,97.9226832852004
26,"Marismas y humedales",2021,100
26,"Playas y dunas",2021,100
27,"Macrocystis",2021,92.9273084479374
27,"Bosques y matorrales",2021,0
27,"Marismas y humedales",2021,66.6666666666667
27,"Playas y dunas",2021,81.5848322800193
28,"Macrocystis",2021,92.9273084479371
28,"Bosques y matorrales",2021,42.4273157538876
28,"Marismas y humedales",2021,1.15894039735099
28,"Playas y dunas",2021,100
29,"Macrocystis",2021,92.927308447937
29,"Bosques y matorrales",2021,89.7408207343413
29,"Marismas y humedales",2021,7.83029612756265
29,"Playas y dunas",2021,100
30,"Macrocystis",2021,92.9273084479373
30,"Bosques y matorrales",2021,98.4490879935859
30,"Marismas y humedales",2021,100
30,"Playas y dunas",2021,100
31,"Macrocystis",2021,92.9273084479373
31,"Bosques y matorrales",2021,100
31,"Marismas y humedales",2021,100
31,"Playas y dunas",2021,
32,"Macrocystis",2021,
32,"Bosques y matorrales",2021,88.3084577114425
32,"Marismas y humedales",2021,31.1209439528025
32,"Playas y dunas",2021,97.0270270270269
33,"Macrocystis",2021,92.9273084479371
33,"Bosques y matorrales",2021,100
33,"Marismas y humedales",2021,100
33,"Playas y dunas",2021,100
34,"Macrocystis",2021,92.9273084479372
34,"Bosques y matorrales",2021,71.7884130982368
34,"Marismas y humedales",2021,64.0684410646387
34,"Playas y dunas",2021,78.6749482401657
35,"Macrocystis",2021,92.9273084479375
35,"Bosques y matorrales",2021,41.0869565217392
35,"Marismas y humedales",2021,5.04291845493562
35,"Playas y dunas",2021,78.6749482401657
36,"Macrocystis",2021,92.9273084479372
36,"Bosques y matorrales",2021,6.96677384780279
36,"Marismas y humedales",2021,15.1898734177215
36,"Playas y dunas",2021,94.960126656503
37,"Macrocystis",2021,92.9273084479373
37,"Bosques y matorrales",2021,100
37,"Marismas y humedales",2021,100
37,"Playas y dunas",2021,100
38,"Macrocystis",2021,92.9273084479368
38,"Bosques y matorrales",2021,
38,"Marismas y humedales",2021,
38,"Playas y dunas",2021,
39,"Macrocystis",2021,92.927308447937
39,"Bosques y matorrales",2021,86.8943374197315
39,"Marismas y humedales",2021,100
39,"Playas y dunas",2021,89.9663386846193
40,"Macrocystis",2021,92.9273084479372
40,"Bosques y matorrales",2021,97.084450402145
40,"Marismas y humedales",2021,100
40,"Playas y dunas",2021,100
41,"Macrocystis",2021,92.9273084479373
41,"Bosques y matorrales",2021,11.1111111111111
41,"Marismas y humedales",2021,0
41,"Playas y dunas",2021,95.7216054654144
42,"Macrocystis",2021,92.9273084479372
42,"Bosques y matorrales",2021,26.7310789049919
42,"Marismas y humedales",2021,52.4781341107871
42,"Playas y dunas",2021,79.0764872521245
43,"Macrocystis",2021,92.927308447937
43,"Bosques y matorrales",2021,0
43,"Marismas y humedales",2021,1.15384615384615
43,"Playas y dunas",2021,98.7294060429207
44,"Macrocystis",2021,92.9273084479371
44,"Bosques y matorrales",2021,1.68134507606085
44,"Marismas y humedales",2021,35.2646638054363
44,"Playas y dunas",2021,100
45,"Macrocystis",2021,92.927308447937
45,"Bosques y matorrales",2021,92.6499801350816
45,"Marismas y humedales",2021,
45,"Playas y dunas",2021,74.807903402854
46,"Macrocystis",2021,92.9273084479374
46,"Bosques y matorrales",2021,34.6501128668172
46,"Marismas y humedales",2021,4.43569553805777
46,"Playas y dunas",2021,93.3874045801526
47,"Macrocystis",2021,92.9273084479368
47,"Bosques y matorrales",2021,98.5179924242425
47,"Marismas y humedales",2021,88.6363636363636
47,"Playas y dunas",2021,70.263157894737
48,"Macrocystis",2021,92.927308447937
48,"Bosques y matorrales",2021,82.4615384615385
48,"Marismas y humedales",2021,100
48,"Playas y dunas",2021,100
49,"Macrocystis",2021,92.9273084479372
49,"Bosques y matorrales",2021,100
49,"Marismas y humedales",2021,100
49,"Playas y dunas",2021,100
50,"Macrocystis",2021,92.9273084479372
50,"Bosques y matorrales",2021,100
50,"Marismas y humedales",2021,91.1764705882354
50,"Playas y dunas",2021,13.5416666666667
51,"Macrocystis",2021,92.9273084479372
51,"Bosques y matorrales",2021,95.4350025290842
51,"Marismas y humedales",2021,75.4019292604501
51,"Playas y dunas",2021,83.8912133891212
52,"Macrocystis",2021,92.9273084479371
52,"Bosques y matorrales",2021,45.7865168539327
52,"Marismas y humedales",2021,56.8181818181818
52,"Playas y dunas",2021,38.9162561576355
53,"Macrocystis",2021,92.9273084479369
53,"Bosques y matorrales",2021,98.8779054234572
53,"Marismas y humedales",2021,54.4444444444447
53,"Playas y dunas",2021,45
54,"Macrocystis",2021,92.9273084479373
54,"Bosques y matorrales",2021,90.8077994428968
54,"Marismas y humedales",2021,100
54,"Playas y dunas",2021,100
55,"Macrocystis",2021,92.9273084479372
55,"Bosques y matorrales",2021,100
55,"Marismas y humedales",2021,57.4626865671641
55,"Playas y dunas",2021,98.3333333333335
56,"Macrocystis",2021,92.9273084479371
56,"Bosques y matorrales",2021,45.5605253140464
56,"Marismas y humedales",2021,59.1666666666667
56,"Playas y dunas",2021,52.7272727272727
57,"Macrocystis",2021,92.9273084479372
57,"Bosques y matorrales",2021,94.8211194460475
57,"Marismas y humedales",2021,28.2200357781752
57,"Playas y dunas",2021,12.2340425531915
58,"Macrocystis",2021,92.9273084479372
58,"Bosques y matorrales",2021,
58,"Marismas y humedales",2021,0
58,"Playas y dunas",2021,99.6476151502752
59,"Macrocystis",2021,93.0361808777795
59,"Bosques y matorrales",2021,85.2040816326531
59,"Marismas y humedales",2021,71.2822735151903
59,"Playas y dunas",2021,59.9431317228002
60,"Macrocystis",2021,92.9273084479372
60,"Bosques y matorrales",2021,88.4881043745203
60,"Marismas y humedales",2021,85.6176735798016
60,"Playas y dunas",2021,100
61,"Macrocystis",2021,92.9273084479373
61,"Bosques y matorrales",2021,100
61,"Marismas y humedales",2021,22.5661375661376
61,"Playas y dunas",2021,100
62,"Macrocystis",2021,92.9273084479374
62,"Bosques y matorrales",2021,19.7928994082838
62,"Marismas y humedales",2021,100
62,"Playas y dunas",2021,100
63,"Macrocystis",2021,92.9273084479367
63,"Bosques y matorrales",2021,59.9794238683129
63,"Marismas y humedales",2021,100
63,"Playas y dunas",2021,100
64,"Macrocystis",2021,92.9273084479372
64,"Bosques y matorrales",2021,100
64,"Marismas y humedales",2021,70.0803212851405
64,"Playas y dunas",2021,0.980392156862745
65,"Macrocystis",2021,92.9273084479373
65,"Bosques y matorrales",2021,93.0917874396135
65,"Marismas y humedales",2021,100
65,"Playas y dunas",2021,100
66,"Macrocystis",2021,92.9273084479372
66,"Bosques y matorrales",2021,100
66,"Marismas y humedales",2021,81.2081401339514
66,"Playas y dunas",2021,24.2917420132611
67,"Macrocystis",2021,92.9273084479372
67,"Bosques y matorrales",2021,70.3152802491103
67,"Marismas y humedales",2021,75
67,"Playas y dunas",2021,93.9655172413794
68,"Macrocystis",2021,92.9273084479372
68,"Bosques y matorrales",2021,63.6550912301353
68,"Marismas y humedales",2021,73.73417721519
68,"Playas y dunas",2021,60.3030303030302
69,"Macrocystis",2021,92.9273084479372
69,"Bosques y matorrales",2021,61.8636755823986
69,"Marismas y humedales",2021,100
69,"Playas y dunas",2021,12.5294117647058
70,"Macrocystis",2021,92.927308447937
70,"Bosques y matorrales",2021,94.6336141276769
70,"Marismas y humedales",2021,95.3488372093023
70,"Playas y dunas",2021,5.5288461538463
71,"Macrocystis",2021,92.9273084479372
71,"Bosques y matorrales",2021,5.74169530355091
71,"Marismas y humedales",2021,9.09090909090909
71,"Playas y dunas",2021,100
72,"Macrocystis",2021,93.0361808777798
72,"Bosques y matorrales",2021,46.1538461538462
72,"Marismas y humedales",2021,71.8707205957378
72,"Playas y dunas",2021,16.8448084397557
73,"Macrocystis",2021,92.927308447937
73,"Bosques y matorrales",2021,93.146956952004
73,"Marismas y humedales",2021,100
73,"Playas y dunas",2021,2.51748251748252
74,"Macrocystis",2021,92.9273084479367
74,"Bosques y matorrales",2021,100
74,"Marismas y humedales",2021,12.5000000000001
74,"Playas y dunas",2021,73.4375000000001
75,"Macrocystis",2021,92.9273084479372
75,"Bosques y matorrales",2021,98.8785390366466
75,"Marismas y humedales",2021,100
75,"Playas y dunas",2021,100
76,"Macrocystis",2021,93.0361808777798
76,"Bosques y matorrales",2021,100
76,"Marismas y humedales",2021,88.6117136659435
76,"Playas y dunas",2021,100
77,"Macrocystis",2021,92.927308447937
77,"Bosques y matorrales",2021,100
77,"Marismas y humedales",2021,49.8774509803921
77,"Playas y dunas",2021,100
78,"Macrocystis",2021,92.9273084479372
78,"Bosques y matorrales",2021,100
78,"Marismas y humedales",2021,87.5000000000001
78,"Playas y dunas",2021,49.2857142857143
79,"Macrocystis",2021,92.9273084479372
79,"Bosques y matorrales",2021,79.6099290780143
79,"Marismas y humedales",2021,97.4923234390993
79,"Playas y dunas",2021,53.0753459764224
80,"Macrocystis",2021,92.9273084479371
80,"Bosques y matorrales",2021,100
80,"Marismas y humedales",2021,66.0714285714285
80,"Playas y dunas",2021,53.2608695652172
81,"Macrocystis",2021,93.0361808777797
81,"Bosques y matorrales",2021,47.4216100228421
81,"Marismas y humedales",2021,31.3607203813785
81,"Playas y dunas",2021,0.374999999999964
82,"Macrocystis",2021,92.9273084479372
82,"Bosques y matorrales",2021,95.9729981378025
82,"Marismas y humedales",2021,100
82,"Playas y dunas",2021,100
83,"Macrocystis",2021,92.9273084479372
83,"Bosques y matorrales",2021,100
83,"Marismas y humedales",2021,100
83,"Playas y dunas",2021,47.9591836734695
84,"Macrocystis",2021,92.9273084479374
84,"Bosques y matorrales",2021,
84,"Marismas y humedales",2021,
84,"Playas y dunas",2021,
85,"Macrocystis",2021,92.9273084479371
85,"Bosques y matorrales",2021,100
85,"Marismas y humedales",2021,7.14285714285714
85,"Playas y dunas",2021,100
86,"Macrocystis",2021,92.9273084479372
86,"Bosques y matorrales",2021,80
86,"Marismas y humedales",2021,100
86,"Playas y dunas",2021,100
87,"Macrocystis",2021,92.9273084479372
87,"Bosques y matorrales",2021,82.4445085038916
87,"Marismas y humedales",2021,100
87,"Playas y dunas",2021,100
88,"Macrocystis",2021,92.9273084479371
88,"Bosques y matorrales",2021,100
88,"Marismas y humedales",2021,69
88,"Playas y dunas",2021,100
89,"Macrocystis",2021,92.9273084479372
89,"Bosques y matorrales",2021,33.1691919191919
89,"Marismas y humedales",2021,70.0137236962489
