goal,dimension,region_id,score
BD,trend,97,-0
BD,trend,98,-0.09
BD,trend,99,-0.07
BD,trend,100,-0.1
BD,trend,101,-0.1
BD,trend,102,-0.28
BD,trend,103,-0.21
CP,future,0,70.34
CP,future,1,81.19
CP,future,2,96.98
CP,future,3,77.47
CP,future,4,52.7
CP,future,5,80.76
CP,future,6,100
CP,future,7,95.63
CP,future,8,75.5
CP,future,9,30.24
CP,future,10,76.03
CP,future,11,76.79
CP,future,12,77.18
CP,future,13,92.74
CP,future,14,58.38
CP,future,15,86.4
CP,future,16,86.44
CP,future,17,76.72
CP,future,18,100
CP,future,19,88.62
CP,future,20,87.27
CP,future,21,100
CP,future,22,90.83
CP,future,23,56.59
CP,future,24,83.88
CP,future,25,33.96
CP,future,26,89.5
CP,future,27,55.32
CP,future,28,71.89
CP,future,29,64.51
CP,future,30,94.4
CP,future,31,90.44
CP,future,32,73.81
CP,future,33,88.85
CP,future,34,63.18
CP,future,35,42.41
CP,future,36,100
CP,future,37,89.37
CP,future,38,84.82
CP,future,39,74.94
CP,future,40,97.49
CP,future,41,100
CP,future,42,63.52
CP,future,43,100
CP,future,44,98.16
CP,future,45,80.39
CP,future,46,52.24
CP,future,47,95.34
CP,future,48,79.67
CP,future,49,99.02
CP,future,50,91.13
CP,future,51,81.98
CP,future,52,44.71
CP,future,53,89.09
CP,future,54,87.94
CP,future,55,98.68
CP,future,56,43.85
CP,future,57,85.17
CP,future,58,83.71
CP,future,59,19.16
CP,future,60,100
CP,future,61,75.55
CP,future,62,100
CP,future,63,64.34
CP,future,64,94.91
CP,future,65,89.96
CP,future,66,87.48
CP,future,67,63.81
CP,future,68,57.83
CP,future,69,68.78
CP,future,70,82.29
CP,future,71,52.67
CP,future,72,11.75
CP,future,73,84.08
CP,future,74,90.99
CP,future,75,89.88
CP,future,76,91.6
CP,future,77,91.75
CP,future,78,92.18
CP,future,79,72.38
CP,future,80,91.21
CP,future,81,17.7
CP,future,82,92.63
CP,future,83,92.95
CP,future,84,83.93
CP,future,85,95.11
CP,future,86,84.36
CP,future,87,81.91
CP,future,88,97.29
CP,future,89,63.25
CP,future,90,95.66
CP,future,91,75.34
CP,future,92,100
CP,future,93,71.71
CP,future,94,79.86
CP,future,95,99.96
CP,future,96,12.93
CP,future,97,100
CP,future,98,82.23
CP,future,99,95.4
CP,future,100,76.2
CP,future,101,92.3
CP,future,102,60.26
CP,future,103,62.44
CP,pressures,1,52.13
CP,pressures,2,35.89
CP,pressures,3,66.81
CP,pressures,4,47.73
CP,pressures,5,66.9
CP,pressures,6,51.36
CP,pressures,7,50.17
CP,pressures,8,48.88
CP,pressures,9,65.53
CP,pressures,10,66.57
CP,pressures,11,59.75
CP,pressures,12,52
CP,pressures,13,51.47
CP,pressures,14,58.21
CP,pressures,15,54.86
CP,pressures,16,53.23
CP,pressures,17,47.21
CP,pressures,18,66.94
CP,pressures,19,55.22
CP,pressures,20,49.15
CP,pressures,21,48.25
CP,pressures,22,46.13
CP,pressures,23,47.53
CP,pressures,24,54.87
CP,pressures,25,65.73
CP,pressures,26,52.27
CP,pressures,27,69.72
CP,pressures,28,66.56
CP,pressures,29,56.44
CP,pressures,30,51.12
CP,pressures,31,46.73
CP,pressures,32,57.24
CP,pressures,33,46.66
CP,pressures,34,59.53
CP,pressures,35,57.03
CP,pressures,36,63.32
CP,pressures,37,44.74
CP,pressures,38,50.54
CP,pressures,39,50.44
CP,pressures,40,41.97
CP,pressures,41,61.98
CP,pressures,42,61.44
CP,pressures,43,62.54
CP,pressures,44,61.11
CP,pressures,45,55.92
CP,pressures,46,65
CP,pressures,47,47.14
CP,pressures,48,45.5
CP,pressures,49,41.84
CP,pressures,50,43.34
CP,pressures,51,53.81
CP,pressures,52,48.6
CP,pressures,53,41.5
CP,pressures,54,53.08
CP,pressures,55,39.83
CP,pressures,56,45.46
CP,pressures,57,43.52
CP,pressures,58,57.25
CP,pressures,59,48.65
CP,pressures,60,44.66
CP,pressures,61,58.22
CP,pressures,62,55.11
CP,pressures,63,48.35
CP,pressures,64,38.85
CP,pressures,65,45.36
CP,pressures,66,51.69
CP,pressures,67,49
CP,pressures,68,49.98
CP,pressures,69,51.02
CP,pressures,70,57.74
CP,pressures,71,58.39
CP,pressures,72,50.63
CP,pressures,73,39.94
CP,pressures,74,39.43
CP,pressures,75,39.45
CP,pressures,76,39.7
CP,pressures,77,39.25
CP,pressures,78,39.07
CP,pressures,79,52.9
CP,pressures,80,39.07
CP,pressures,81,43.09
CP,pressures,82,43.02
CP,pressures,83,50.21
CP,pressures,84,45.01
CP,pressures,85,33.71
CP,pressures,86,60.53
CP,pressures,87,47.62
CP,pressures,88,40.03
CP,pressures,89,52.51
CP,pressures,90,42.91
CP,pressures,91,40.74
CP,pressures,92,36.37
CP,pressures,93,52.19
CP,pressures,94,42.11
CP,pressures,95,34.02
CP,pressures,96,39.71
CP,pressures,97,41.3
CP,pressures,98,38.55
CP,pressures,99,48.95
CP,pressures,100,51.33
CP,pressures,101,34.21
CP,pressures,102,67.48
CP,pressures,103,46.1
CP,resilience,1,31.91
CP,resilience,2,24.21
CP,resilience,3,16.92
CP,resilience,4,39.6
CP,resilience,5,16.95
CP,resilience,6,27.35
CP,resilience,7,20.47
CP,resilience,8,15.07
CP,resilience,9,14.63
CP,resilience,10,3.66
CP,resilience,11,36.75
CP,resilience,12,41.11
CP,resilience,13,33.14
CP,resilience,14,36.98
CP,resilience,15,27.6
CP,resilience,16,9.26
CP,resilience,17,12.77
CP,resilience,18,2.1
CP,resilience,19,21.49
CP,resilience,20,11.97
CP,resilience,21,26.79
CP,resilience,22,24.6
CP,resilience,23,12.75
CP,resilience,24,22.3
CP,resilience,25,19.5
CP,resilience,26,22.42
CP,resilience,27,1.86
CP,resilience,28,27.38
CP,resilience,29,37.4
CP,resilience,30,39.05
CP,resilience,31,12.63
CP,resilience,32,19.25
CP,resilience,33,12.32
CP,resilience,34,22.82
CP,resilience,35,25.82
CP,resilience,36,2.65
CP,resilience,37,12.17
CP,resilience,38,27.93
CP,resilience,39,8.92
CP,resilience,40,40.11
CP,resilience,41,5.71
CP,resilience,42,2.78
CP,resilience,43,5.69
CP,resilience,44,28.27
CP,resilience,45,19.05
CP,resilience,46,26.97
CP,resilience,47,37.91
CP,resilience,48,24.6
CP,resilience,49,37.5
CP,resilience,50,23.36
CP,resilience,51,21.76
CP,resilience,52,38.15
CP,resilience,53,12.47
CP,resilience,54,27.27
CP,resilience,55,37.12
CP,resilience,56,38.37
CP,resilience,57,12.52
CP,resilience,58,6.56
CP,resilience,59,18.49
CP,resilience,60,25.21
CP,resilience,61,26.37
CP,resilience,62,16.27
CP,resilience,63,23.33
CP,resilience,64,24.84
CP,resilience,65,34.6
CP,resilience,66,21.9
CP,resilience,67,15.24
CP,resilience,68,15.12
CP,resilience,69,26.1
CP,resilience,70,16.89
CP,resilience,71,8.27
CP,resilience,72,15.77
CP,resilience,73,12.36
CP,resilience,74,12.28
CP,resilience,75,12.99
CP,resilience,76,12.55
CP,resilience,77,12.34
CP,resilience,78,12.95
CP,resilience,79,21.66
CP,resilience,80,12.31
CP,resilience,81,19.26
CP,resilience,82,31.59
CP,resilience,83,24.7
CP,resilience,84,17.97
CP,resilience,85,17.75
CP,resilience,86,35.42
CP,resilience,87,23.92
CP,resilience,88,37.3
CP,resilience,89,6.97
CP,resilience,90,31.41
CP,resilience,91,18.6
CP,resilience,92,37.17
CP,resilience,93,6.61
CP,resilience,94,31.73
CP,resilience,95,37.31
CP,resilience,96,18.2
CP,resilience,97,26.7
CP,resilience,98,21.63
CP,resilience,99,35.48
CP,resilience,100,25.69
CP,resilience,101,27.87
CP,resilience,102,28.11
CP,resilience,103,25.07
CP,score,0,78.99
CP,score,1,84.11
CP,score,2,98.4
CP,score,3,87
CP,score,4,54.16
CP,score,5,87.06
CP,score,6,99.67
CP,score,7,97.66
CP,score,8,80.28
CP,score,9,53.79
CP,score,10,85.17
CP,score,11,79.83
CP,score,12,78.85
CP,score,13,96.37
CP,score,14,60.53
CP,score,15,90.65
CP,score,16,93.19
CP,score,17,82.12
CP,score,18,97.92
CP,score,19,94.14
CP,score,20,93.39
CP,score,21,99.99
CP,score,22,94.49
CP,score,23,60.64
CP,score,24,89.19
CP,score,25,37.22
CP,score,26,93.91
CP,score,27,68.3
CP,score,28,72.04
CP,score,29,66.79
CP,score,30,96.42
CP,score,31,95.21
CP,score,32,79.9
CP,score,33,94.42
CP,score,34,67.32
CP,score,35,44.85
CP,score,36,96.49
CP,score,37,94.68
CP,score,38,88.87
CP,score,39,80.96
CP,score,40,97.35
CP,score,41,97.8
CP,score,42,69.92
CP,score,43,99.35
CP,score,44,95.48
CP,score,45,85.86
CP,score,46,53.61
CP,score,47,96.8
CP,score,48,82.61
CP,score,49,99.49
CP,score,50,94.25
CP,score,51,86.87
CP,score,52,45.63
CP,score,53,93.71
CP,score,54,91.74
CP,score,55,99
CP,score,56,44.84
CP,score,57,89.75
CP,score,58,91.68
CP,score,59,50.63
CP,score,60,94.24
CP,score,61,79.35
CP,score,62,92.76
CP,score,63,67.63
CP,score,64,96.73
CP,score,65,91.63
CP,score,66,92.41
CP,score,67,67.94
CP,score,68,62.15
CP,score,69,71.89
CP,score,70,88.23
CP,score,71,60.23
CP,score,72,32.24
CP,score,73,88.62
CP,score,74,95.45
CP,score,75,94.32
CP,score,76,95.73
CP,score,77,95.76
CP,score,78,96.02
CP,score,79,76.38
CP,score,80,95.56
CP,score,81,31.86
CP,score,82,94.36
CP,score,83,96.28
CP,score,84,88.43
CP,score,85,97.54
CP,score,86,88.28
CP,score,87,84.83
CP,score,88,98.35
CP,score,89,74.31
CP,score,90,97.43
CP,score,91,83.09
CP,score,92,99.99
CP,score,93,82.92
CP,score,94,81.36
CP,score,95,99.95
CP,score,96,13.77
CP,score,97,99.99
CP,score,98,84.81
CP,score,99,97.59
CP,score,100,79.76
CP,score,101,93.26
CP,score,102,65
CP,score,103,64.93
CP,status,0,87.65
CP,status,1,87.04
CP,status,2,99.81
CP,status,3,96.53
CP,status,4,55.62
CP,status,5,93.37
CP,status,6,99.33
CP,status,7,99.7
CP,status,8,85.06
CP,status,9,77.35
CP,status,10,94.31
CP,status,11,82.88
CP,status,12,80.52
CP,status,13,100
CP,status,14,62.69
CP,status,15,94.9
CP,status,16,99.95
CP,status,17,87.53
CP,status,18,95.83
CP,status,19,99.66
CP,status,20,99.5
CP,status,21,99.98
CP,status,22,98.14
CP,status,23,64.7
CP,status,24,94.49
CP,status,25,40.48
CP,status,26,98.32
CP,status,27,81.27
CP,status,28,72.19
CP,status,29,69.08
CP,status,30,98.44
CP,status,31,99.98
CP,status,32,85.99
CP,status,33,99.99
CP,status,34,71.46
CP,status,35,47.29
CP,status,36,92.98
CP,status,37,100
CP,status,38,92.93
CP,status,39,86.98
CP,status,40,97.21
CP,status,41,95.6
CP,status,42,76.32
CP,status,43,98.71
CP,status,44,92.79
CP,status,45,91.33
CP,status,46,54.98
CP,status,47,98.27
CP,status,48,85.56
CP,status,49,99.96
CP,status,50,97.36
CP,status,51,91.76
CP,status,52,46.55
CP,status,53,98.34
CP,status,54,95.54
CP,status,55,99.33
CP,status,56,45.83
CP,status,57,94.33
CP,status,58,99.65
CP,status,59,82.09
CP,status,60,88.48
CP,status,61,83.14
CP,status,62,85.52
CP,status,63,70.92
CP,status,64,98.56
CP,status,65,93.29
CP,status,66,97.33
CP,status,67,72.06
CP,status,68,66.47
CP,status,69,75
CP,status,70,94.17
CP,status,71,67.79
CP,status,72,52.73
CP,status,73,93.15
CP,status,74,99.9
CP,status,75,98.75
CP,status,76,99.87
CP,status,77,99.77
CP,status,78,99.85
CP,status,79,80.37
CP,status,80,99.92
CP,status,81,46.02
CP,status,82,96.09
CP,status,83,99.6
CP,status,84,92.93
CP,status,85,99.98
CP,status,86,92.2
CP,status,87,87.75
CP,status,88,99.41
CP,status,89,85.36
CP,status,90,99.21
CP,status,91,90.85
CP,status,92,99.99
CP,status,93,94.13
CP,status,94,82.85
CP,status,95,99.94
CP,status,96,14.6
CP,status,97,99.99
CP,status,98,87.39
CP,status,99,99.77
CP,status,100,83.31
CP,status,101,94.21
CP,status,102,69.74
CP,status,103,67.43
CP,trend,1,-0
CP,trend,2,0.02
CP,trend,3,-0.05
CP,trend,4,-0.04
CP,trend,5,0.04
CP,trend,6,0.91
CP,trend,7,0.09
CP,trend,8,-0
CP,trend,9,-0.66
CP,trend,10,0.02
CP,trend,11,0
CP,trend,12,-0.01
CP,trend,13,-0.02
CP,trend,14,0
CP,trend,15,0
CP,trend,16,0.01
CP,trend,17,-0.01
CP,trend,18,0.59
CP,trend,19,0
CP,trend,20,-0
CP,trend,21,0.4
CP,trend,22,-0.01
CP,trend,23,-0.02
CP,trend,24,-0.01
CP,trend,25,-0.01
CP,trend,26,0.01
CP,trend,27,-0.14
CP,trend,28,0.19
CP,trend,29,-0.01
CP,trend,30,-0
CP,trend,31,0.03
CP,trend,32,-0.02
CP,trend,33,0
CP,trend,34,0.01
CP,trend,35,-0
CP,trend,36,0.66
CP,trend,37,0
CP,trend,38,-0.02
CP,trend,39,-0
CP,trend,40,0.01
CP,trend,41,0.39
CP,trend,42,0.04
CP,trend,43,0.33
CP,trend,44,0.25
CP,trend,45,0
CP,trend,46,0.11
CP,trend,47,0
CP,trend,48,0
CP,trend,49,0.01
CP,trend,50,0
CP,trend,51,-0
CP,trend,52,-0.01
CP,trend,53,0
CP,trend,54,0.01
CP,trend,55,0
CP,trend,56,-0.03
CP,trend,57,0.01
CP,trend,58,0.01
CP,trend,59,-1
CP,trend,60,0.98
CP,trend,61,0.02
CP,trend,62,0.47
CP,trend,63,-0.02
CP,trend,64,0.01
CP,trend,65,-0
CP,trend,66,-0
CP,trend,67,-0
CP,trend,68,-0.02
CP,trend,69,-0
CP,trend,70,0.01
CP,trend,71,-0.09
CP,trend,72,-0.99
CP,trend,73,-0.01
CP,trend,74,0
CP,trend,75,-0
CP,trend,76,0.01
CP,trend,77,0.01
CP,trend,78,0.01
CP,trend,79,0.01
CP,trend,80,0
CP,trend,81,-0.8
CP,trend,82,0
CP,trend,83,0.03
CP,trend,84,-0.01
CP,trend,85,0.01
CP,trend,86,-0
CP,trend,87,0.02
CP,trend,88,-0.02
CP,trend,89,-0.16
CP,trend,90,0
CP,trend,91,-0.15
CP,trend,92,0
CP,trend,93,-0.13
CP,trend,94,-0
CP,trend,95,0
CP,trend,96,-0.06
CP,trend,97,0.81
CP,trend,98,-0
CP,trend,99,0
CP,trend,100,-0
CP,trend,101,0
CP,trend,102,-0.01
CP,trend,103,-0.01
CS,future,0,66.89
CS,future,1,63.97
CS,future,2,89.51
CS,future,3,46.98
CS,future,4,71.95
CS,future,5,55.51
CS,future,6,79.23
CS,future,7,49.02
CS,future,8,79.76
CS,future,9,45.96
CS,future,10,49.43
CS,future,11,47.57
CS,future,12,89.51
CS,future,13,83.38
CS,future,14,54.08
CS,future,15,46.24
CS,future,16,80.03
CS,future,17,80.22
CS,future,18,55.72
CS,future,19,80.74
CS,future,20,80.28
CS,future,21,79.31
CS,future,22,66.18
CS,future,23,77.91
CS,future,24,78.08
CS,future,25,42.27
CS,future,26,89.49
CS,future,27,46.86
CS,future,28,51.51
CS,future,29,86.11
CS,future,30,83.63
CS,future,31,81.59
CS,future,32,81.7
CS,future,33,77.96
CS,future,34,58.9
CS,future,35,54.06
CS,future,36,48.87
CS,future,37,60.97
CS,future,38,63.03
CS,future,39,67.17
CS,future,40,52.65
CS,future,41,51.38
CS,future,42,51.48
CS,future,43,65.91
CS,future,44,56.23
CS,future,45,59.83
CS,future,46,50.77
CS,future,47,84.42
CS,future,48,77.87
CS,future,49,60.51
CS,future,50,52.55
CS,future,51,48.93
CS,future,52,75.21
CS,future,53,81.15
CS,future,54,55.07
CS,future,55,81.41
CS,future,56,84.7
CS,future,57,80.95
CS,future,58,47.71
CS,future,59,75.23
CS,future,60,65.66
CS,future,61,47.77
CS,future,62,48.73
CS,future,63,58.3
CS,future,64,65.2
CS,future,65,88.29
CS,future,66,47.62
CS,future,67,78.24
CS,future,68,77.71
CS,future,69,62.6
CS,future,70,76.11
CS,future,71,81.34
CS,future,72,53.5
CS,future,73,80.89
CS,future,74,56.6
CS,future,75,80.61
CS,future,76,80.64
CS,future,77,65.84
CS,future,78,79.78
CS,future,79,65.38
CS,future,80,64.88
CS,future,81,58.46
CS,future,82,81.79
CS,future,83,67.84
CS,future,84,77.56
CS,future,85,66.14
CS,future,86,57.59
CS,future,87,84.53
CS,future,88,70.2
CS,future,89,43.82
CS,future,90,83.41
CS,future,91,78.07
CS,future,92,89.51
CS,future,93,56.91
CS,future,94,84.28
CS,future,95,89.18
CS,future,96,37.58
CS,future,97,80.95
CS,future,98,80.06
CS,future,99,84.01
CS,future,100,43.83
CS,future,101,58.78
CS,future,102,57.46
CS,future,103,53.52
CS,pressures,1,38.61
CS,pressures,2,35.4
CS,pressures,3,59.27
CS,pressures,4,46.66
CS,pressures,5,60.52
CS,pressures,6,58.96
CS,pressures,7,51.6
CS,pressures,8,53.12
CS,pressures,9,58.12
CS,pressures,10,57.66
CS,pressures,11,51.76
CS,pressures,12,39.02
CS,pressures,13,46.07
CS,pressures,14,43.07
CS,pressures,15,39.11
CS,pressures,16,51.38
CS,pressures,17,51.72
CS,pressures,18,55.53
CS,pressures,19,52.43
CS,pressures,20,51.26
CS,pressures,21,58.75
CS,pressures,22,56.55
CS,pressures,23,59.29
CS,pressures,24,63.12
CS,pressures,25,46.93
CS,pressures,26,40.81
CS,pressures,27,64.91
CS,pressures,28,62.13
CS,pressures,29,52.62
CS,pressures,30,51.57
CS,pressures,31,49.63
CS,pressures,32,50.27
CS,pressures,33,59.13
CS,pressures,34,44.25
CS,pressures,35,43.87
CS,pressures,36,57.26
CS,pressures,37,48.52
CS,pressures,38,52.29
CS,pressures,39,53.23
CS,pressures,40,45.13
CS,pressures,41,53.96
CS,pressures,42,56.8
CS,pressures,43,63.14
CS,pressures,44,55.71
CS,pressures,45,44.98
CS,pressures,46,68.45
CS,pressures,47,48.93
CS,pressures,48,53.12
CS,pressures,49,41.74
CS,pressures,50,48.92
CS,pressures,51,55.56
CS,pressures,52,40.92
CS,pressures,53,48.46
CS,pressures,54,53.27
CS,pressures,55,44.8
CS,pressures,56,48.62
CS,pressures,57,48.38
CS,pressures,58,51
CS,pressures,59,60.78
CS,pressures,60,53.3
CS,pressures,61,55.53
CS,pressures,62,43.12
CS,pressures,63,55.87
CS,pressures,64,46.94
CS,pressures,65,45.14
CS,pressures,66,56.85
CS,pressures,67,50.55
CS,pressures,68,52.92
CS,pressures,69,44.89
CS,pressures,70,65.1
CS,pressures,71,73.48
CS,pressures,72,53.3
CS,pressures,73,50.25
CS,pressures,74,46.31
CS,pressures,75,50.09
CS,pressures,76,50.48
CS,pressures,77,50.19
CS,pressures,78,53.15
CS,pressures,79,44.71
CS,pressures,80,46.54
CS,pressures,81,58.2
CS,pressures,82,52.94
CS,pressures,83,46.11
CS,pressures,84,53.2
CS,pressures,85,47.78
CS,pressures,86,45.63
CS,pressures,87,47.06
CS,pressures,88,54.46
CS,pressures,89,50.81
CS,pressures,90,49.14
CS,pressures,91,51.56
CS,pressures,92,39.86
CS,pressures,93,48.09
CS,pressures,94,46.48
CS,pressures,95,42.16
CS,pressures,96,55.93
CS,pressures,97,53.84
CS,pressures,98,55.11
CS,pressures,99,49.24
CS,pressures,100,48.82
CS,pressures,101,46.55
CS,pressures,102,52.96
CS,pressures,103,43
CS,resilience,1,32.5
CS,resilience,2,48.05
CS,resilience,3,19.63
CS,resilience,4,42.22
CS,resilience,5,27.89
CS,resilience,6,25.88
CS,resilience,7,15.04
CS,resilience,8,21.72
CS,resilience,9,19.18
CS,resilience,10,25.46
CS,resilience,11,32.25
CS,resilience,12,41.88
CS,resilience,13,30.57
CS,resilience,14,32.7
CS,resilience,15,56.59
CS,resilience,16,20.9
CS,resilience,17,21.82
CS,resilience,18,16.87
CS,resilience,19,24.21
CS,resilience,20,21.54
CS,resilience,21,25.95
CS,resilience,22,24.7
CS,resilience,23,21.95
CS,resilience,24,26.32
CS,resilience,25,31.01
CS,resilience,26,57.02
CS,resilience,27,17.35
CS,resilience,28,31.08
CS,resilience,29,41.7
CS,resilience,30,32.64
CS,resilience,31,24.15
CS,resilience,32,25.12
CS,resilience,33,21.96
CS,resilience,34,31.5
CS,resilience,35,32.57
CS,resilience,36,17.26
CS,resilience,37,21.81
CS,resilience,38,25.98
CS,resilience,39,20.96
CS,resilience,40,41.62
CS,resilience,41,17.26
CS,resilience,42,17.48
CS,resilience,43,19.42
CS,resilience,44,30.18
CS,resilience,45,31.12
CS,resilience,46,31.06
CS,resilience,47,32.53
CS,resilience,48,15.67
CS,resilience,49,41.7
CS,resilience,50,24.65
CS,resilience,51,24.63
CS,resilience,52,41.55
CS,resilience,53,21.55
CS,resilience,54,31
CS,resilience,55,39.96
CS,resilience,56,33.13
CS,resilience,57,20.84
CS,resilience,58,17.22
CS,resilience,59,14.85
CS,resilience,60,25.26
CS,resilience,61,29.97
CS,resilience,62,31.03
CS,resilience,63,25.15
CS,resilience,64,24.66
CS,resilience,65,41.2
CS,resilience,66,24.65
CS,resilience,67,14.26
CS,resilience,68,14.92
CS,resilience,69,31.58
CS,resilience,70,21.99
CS,resilience,71,47.19
CS,resilience,72,14.26
CS,resilience,73,22.52
CS,resilience,74,21.89
CS,resilience,75,21.48
CS,resilience,76,21.96
CS,resilience,77,21.42
CS,resilience,78,21.86
CS,resilience,79,31.58
CS,resilience,80,22.55
CS,resilience,81,14.9
CS,resilience,82,29.78
CS,resilience,83,30.42
CS,resilience,84,14.74
CS,resilience,85,18.12
CS,resilience,86,40.61
CS,resilience,87,31.02
CS,resilience,88,41.67
CS,resilience,89,17.19
CS,resilience,90,29.58
CS,resilience,91,14.79
CS,resilience,92,41.12
CS,resilience,93,18.51
CS,resilience,94,29.63
CS,resilience,95,41.09
CS,resilience,96,14.75
CS,resilience,97,26.29
CS,resilience,98,24.69
CS,resilience,99,31.52
CS,resilience,100,31.02
CS,resilience,101,25.14
CS,resilience,102,56.6
CS,resilience,103,29.9
CS,score,0,73.82
CS,score,1,67.13
CS,score,2,91.82
CS,score,3,52.47
CS,score,4,78.12
CS,score,5,61.3
CS,score,6,86.68
CS,score,7,54.43
CS,score,8,86.94
CS,score,9,56.79
CS,score,10,54.52
CS,score,11,53.55
CS,score,12,91.82
CS,score,13,88.36
CS,score,14,56.87
CS,score,15,56.19
CS,score,16,87.08
CS,score,17,87.18
CS,score,18,62.37
CS,score,19,87.44
CS,score,20,87.21
CS,score,21,86.72
CS,score,22,75.41
CS,score,23,86.02
CS,score,24,86.11
CS,score,25,53.85
CS,score,26,91.8
CS,score,27,53.33
CS,score,28,59.01
CS,score,29,90.12
CS,score,30,88.88
CS,score,31,87.86
CS,score,32,87.92
CS,score,33,86.05
CS,score,34,62.35
CS,score,35,56.95
CS,score,36,54.83
CS,score,37,66.51
CS,score,38,73.17
CS,score,39,74.34
CS,score,40,54.6
CS,score,41,57.11
CS,score,42,57.73
CS,score,43,76.78
CS,score,44,61.08
CS,score,45,63.51
CS,score,46,56.51
CS,score,47,89.27
CS,score,48,86
CS,score,49,62.53
CS,score,50,56.84
CS,score,51,53.61
CS,score,52,78.01
CS,score,53,87.64
CS,score,54,60.56
CS,score,55,85.82
CS,score,56,89.42
CS,score,57,87.54
CS,score,58,57.9
CS,score,59,84.68
CS,score,60,71.95
CS,score,61,51.69
CS,score,62,58.64
CS,score,63,64.11
CS,score,64,70.54
CS,score,65,91.21
CS,score,66,52.29
CS,score,67,86.18
CS,score,68,85.92
CS,score,69,71.15
CS,score,70,85.12
CS,score,71,87.74
CS,score,72,59.86
CS,score,73,87.51
CS,score,74,61.35
CS,score,75,87.37
CS,score,76,87.39
CS,score,77,72.27
CS,score,78,86.96
CS,score,79,73.47
CS,score,80,70.45
CS,score,81,66.21
CS,score,82,87.8
CS,score,83,72.44
CS,score,84,85.85
CS,score,85,72.74
CS,score,86,60.01
CS,score,87,89.33
CS,score,88,74.57
CS,score,89,50.86
CS,score,90,88.76
CS,score,91,86.1
CS,score,92,91.82
CS,score,93,62.48
CS,score,94,89.2
CS,score,95,91.66
CS,score,96,42.09
CS,score,97,87.54
CS,score,98,87.1
CS,score,99,89.07
CS,score,100,54.75
CS,score,101,63.35
CS,score,102,65.61
CS,score,103,63.36
CS,status,0,80.75
CS,status,1,70.29
CS,status,2,94.13
CS,status,3,57.95
CS,status,4,84.3
CS,status,5,67.09
CS,status,6,94.13
CS,status,7,59.83
CS,status,8,94.13
CS,status,9,67.62
CS,status,10,59.61
CS,status,11,59.53
CS,status,12,94.13
CS,status,13,93.35
CS,status,14,59.67
CS,status,15,66.15
CS,status,16,94.13
CS,status,17,94.13
CS,status,18,69.03
CS,status,19,94.13
CS,status,20,94.13
CS,status,21,94.13
CS,status,22,84.63
CS,status,23,94.13
CS,status,24,94.13
CS,status,25,65.44
CS,status,26,94.12
CS,status,27,59.8
CS,status,28,66.52
CS,status,29,94.13
CS,status,30,94.13
CS,status,31,94.13
CS,status,32,94.13
CS,status,33,94.13
CS,status,34,65.8
CS,status,35,59.85
CS,status,36,60.79
CS,status,37,72.06
CS,status,38,83.31
CS,status,39,81.5
CS,status,40,56.55
CS,status,41,62.84
CS,status,42,63.98
CS,status,43,87.64
CS,status,44,65.93
CS,status,45,67.18
CS,status,46,62.24
CS,status,47,94.13
CS,status,48,94.13
CS,status,49,64.54
CS,status,50,61.13
CS,status,51,58.29
CS,status,52,80.8
CS,status,53,94.13
CS,status,54,66.06
CS,status,55,90.24
CS,status,56,94.13
CS,status,57,94.13
CS,status,58,68.08
CS,status,59,94.12
CS,status,60,78.24
CS,status,61,55.61
CS,status,62,68.54
CS,status,63,69.92
CS,status,64,75.89
CS,status,65,94.13
CS,status,66,56.95
CS,status,67,94.13
CS,status,68,94.13
CS,status,69,79.7
CS,status,70,94.13
CS,status,71,94.13
CS,status,72,66.22
CS,status,73,94.13
CS,status,74,66.1
CS,status,75,94.12
CS,status,76,94.13
