"","rgn_id","rgn_name","SPP","REGION"
"4427",40,"Hualpen","CHORITO","Biobio"
"4428",40,"Hualpen","CHITON O APRETADOR","Biobio"
"4429",40,"Hualpen","CARACOL RUBIO","Biobio"
"4430",40,"Hualpen","LAPA PICTA","Biobio"
"4431",40,"Hualpen","LAPA ROSADA","Biobio"
"4432",40,"Hualpen","PEJESAPO","Biobio"
"4433",40,"Hualpen","CARACOL TRUMULCO","Biobio"
"4434",40,"Hualpen","TACA","Biobio"
"4435",40,"Hualpen","HUIRO NEGRO O CHASCON","Biobio"
"4436",40,"Hualpen","LAPA REINA","Biobio"
"4437",40,"Hualpen","LAPA NIGRA","Biobio"
"4438",40,"Hualpen","HUIRO","Biobio"
"4439",40,"Hualpen","CARACOL PALO PALO","Biobio"
"4440",40,"Hualpen","HUIRO PALO","Biobio"
"4441",41,"Huara","HUIRO NEGRO O CHASCON","Tarapaca"
"4442",41,"Huara","HUIRO PALO","Tarapaca"
"4443",41,"Huara","CHOLGA","Tarapaca"
"4444",41,"Huara","CHORO","Tarapaca"
"4445",41,"Huara","HUIRO","Tarapaca"
"4446",41,"Huara","LENGUADO","Tarapaca"
"4447",41,"Huara","CHORITO","Tarapaca"
"4448",41,"Huara","PIURE","Tarapaca"
"4449",41,"Huara","LUCHE","Tarapaca"
"4450",41,"Huara","BONITO DEL ATLANTICO","Tarapaca"
"4451",41,"Huara","JAIBA REINA","Tarapaca"
"4452",42,"Huasco","LUCHE","Atacama"
"4453",42,"Huasco","LAPA PICTA","Atacama"
"4454",42,"Huasco","JAIBA PANCORA","Atacama"
"4455",42,"Huasco","CARACOL REAL","Atacama"
"4456",42,"Huasco","LISA","Atacama"
"4457",42,"Huasco","CHORITO","Atacama"
"4458",42,"Huasco","CHITON O APRETADOR","Atacama"
"4459",42,"Huasco","CHASCA","Atacama"
"4460",42,"Huasco","TOMOYO","Atacama"
"4461",42,"Huasco","LAPA CRASSA","Atacama"
"4462",42,"Huasco","LAPA NIGRA","Atacama"
"4463",42,"Huasco","LAPA BRIDGESSI","Atacama"
"4464",43,"Iquique","HUIRO NEGRO O CHASCON","Tarapaca"
"4465",43,"Iquique","HUIRO PALO","Tarapaca"
"4466",43,"Iquique","LAPA ROSADA","Tarapaca"
"4467",43,"Iquique","CHORITO","Tarapaca"
"4468",43,"Iquique","LAPA NIGRA","Tarapaca"
"4469",43,"Iquique","LAPA REINA","Tarapaca"
"4470",43,"Iquique","LUCHE","Tarapaca"
"4471",43,"Iquique","LOCO","Tarapaca"
"4472",43,"Iquique","CHITON O APRETADOR","Tarapaca"
"4473",43,"Iquique","CHOCHA","Tarapaca"
"4474",43,"Iquique","JAIBA REMADORA","Tarapaca"
"4475",43,"Iquique","RONCACHO, POCHA O CORVINILLA","Tarapaca"
"4476",43,"Iquique","HUEPO O NAVAJA DE MAR","Tarapaca"
"4477",43,"Iquique","PEPINO DE MAR","Tarapaca"
"4478",44,"La higuera","LUCHE","Coquimbo"
"4479",44,"La higuera","PEJESAPO","Coquimbo"
"4480",44,"La higuera","HUIRO","Coquimbo"
"4481",44,"La higuera","LENGUADO DE OJOS GRANDES","Coquimbo"
"4482",44,"La higuera","PULPO DEL NORTE","Coquimbo"
"4483",44,"La higuera","COCHAYUYO","Coquimbo"
"4484",44,"La higuera","LAPA REINA","Coquimbo"
"4485",44,"La higuera","RONCACHO, POCHA O CORVINILLA","Coquimbo"
"4486",44,"La higuera","TAQUILLA","Coquimbo"
"4487",44,"La higuera","CHITON O APRETADOR","Coquimbo"
"4488",44,"La higuera","TACA","Coquimbo"
"4489",44,"La higuera","CHOLGA","Coquimbo"
"4490",44,"La higuera","CHASCA","Coquimbo"
"4491",44,"La higuera","CARACOL RUBIO","Coquimbo"
"4492",45,"La ligua","HUIRO","Valparaiso"
"4493",45,"La ligua","COCHAYUYO","Valparaiso"
"4494",45,"La ligua","CHITON O APRETADOR","Valparaiso"
"4495",46,"La serena","LUCHE","Coquimbo"
"4496",46,"La serena","HUIRO NEGRO O CHASCON","Coquimbo"
"4497",46,"La serena","LAPA NEGRA","Coquimbo"
"4498",46,"La serena","JAIBA PELUDA O PACHONA","Coquimbo"
"4499",46,"La serena","CHORITO","Coquimbo"
"4500",46,"La serena","PEJESAPO","Coquimbo"
"4501",46,"La serena","CARACOL TEGULA","Coquimbo"
"4502",46,"La serena","ALMEJA","Coquimbo"
"4503",46,"La serena","MACHA","Coquimbo"
"4504",46,"La serena","PIURE","Coquimbo"
"4505",46,"La serena","COCHAYUYO","Coquimbo"
"4506",46,"La serena","TOLLO","Coquimbo"
"4507",46,"La serena","JAIBA MORA","Coquimbo"
"4508",46,"La serena","PICOROCO","Coquimbo"
"4509",46,"La serena","TACA","Coquimbo"
"4510",46,"La serena","LAPA ROSADA","Coquimbo"
"4511",47,"La union","LUCHE","Los rios"
"4512",47,"La union","LAPA NEGRA","Los rios"
"4513",47,"La union","COCHAYUYO","Los rios"
"4514",47,"La union","CHORITO","Los rios"
"4515",47,"La union","ALMEJA","Los rios"
"4516",47,"La union","CHORO","Los rios"
"4517",47,"La union","CARACOL TEGULA","Los rios"
"4518",47,"La union","LUGA-ROJA","Los rios"
"4519",49,"Lebu","LUGA CUCHARA O CORTA","Biobio"
"4520",49,"Lebu","LUCHE","Biobio"
"4521",49,"Lebu","CHORITO","Biobio"
"4522",49,"Lebu","CARACOL PALO PALO","Biobio"
"4523",49,"Lebu","LAPA CRASSA","Biobio"
"4524",49,"Lebu","NAVAJUELA","Biobio"
"4525",49,"Lebu","LAPA REINA","Biobio"
"4526",49,"Lebu","HUIRO","Biobio"
"4527",49,"Lebu","HUIRO PALO","Biobio"
"4528",49,"Lebu","LAPA BONETE","Biobio"
"4529",49,"Lebu","CHASCA","Biobio"
"4530",49,"Lebu","PEJESAPO","Biobio"
"4531",49,"Lebu","CAROLA","Biobio"
"4532",49,"Lebu","PICOROCO","Biobio"
"4533",49,"Lebu","LUGA-ROJA","Biobio"
"4534",49,"Lebu","CARACOL REAL","Biobio"
"4535",49,"Lebu","CHITON O APRETADOR","Biobio"
"4536",49,"Lebu","CHICOREA DE MAR","Biobio"
"4537",49,"Lebu","PELILLO","Biobio"
"4538",49,"Lebu","ALGAS MIXTAS","Biobio"
"4539",49,"Lebu","LAPA NIGRA","Biobio"
"4540",49,"Lebu","TAQUILLA","Biobio"
"4541",49,"Lebu","CULENGUE","Biobio"
"4542",49,"Lebu","PULPO ENANO","Biobio"
"4543",50,"Licanten","LUGA CUCHARA O CORTA","Maule"
"4544",50,"Licanten","PIURE","Maule"
"4545",50,"Licanten","LAPA NEGRA","Maule"
"4546",50,"Licanten","CARACOL TEGULA","Maule"
"4547",50,"Licanten","CARACOL RUBIO","Maule"
"4548",50,"Licanten","MACHA","Maule"
"4549",50,"Licanten","CHORITO","Maule"
"4550",50,"Licanten","CHASCA","Maule"
"4551",50,"Licanten","LUCHE","Maule"
"4552",50,"Licanten","LAPA REINA","Maule"
"4553",50,"Licanten","HUIRO NEGRO O CHASCON","Maule"
"4554",50,"Licanten","TACA","Maule"
"4555",50,"Licanten","LAPA ROSADA","Maule"
"4556",50,"Licanten","PELILLO","Maule"
"4557",50,"Licanten","LUGA NEGRA O CRESPA","Maule"
"4558",50,"Licanten","CHORO","Maule"
"4559",50,"Licanten","PEJESAPO","Maule"
"4560",50,"Licanten","VIEJA O MULATA","Maule"
"4561",50,"Licanten","PICOROCO","Maule"
"4562",50,"Licanten","LAPA PICTA","Maule"
"4563",50,"Licanten","CARACOL TRUMULCO","Maule"
"4564",50,"Licanten","PULPO ENANO","Maule"
"4565",50,"Licanten","CARACOL PALO PALO","Maule"
"4566",50,"Licanten","CARACOL LOCATE","Maule"
"4567",50,"Licanten","HUIRO","Maule"
"4568",50,"Licanten","LAPA BONETE","Maule"
"4569",50,"Licanten","CHOLGA","Maule"
"4570",50,"Licanten","ALMEJA","Maule"
"4571",50,"Licanten","LECHUGUILLA","Maule"
"4572",51,"Litueche","COCHAYUYO","Libertador General Bernardo O'Higgins"
"4573",51,"Litueche","CORVINA","Libertador General Bernardo O'Higgins"
"4574",51,"Litueche","VIEJA O MULATA","Libertador General Bernardo O'Higgins"
"4575",51,"Litueche","PIURE","Libertador General Bernardo O'Higgins"
"4576",51,"Litueche","ROBALO","Libertador General Bernardo O'Higgins"
"4577",51,"Litueche","LAPA NEGRA","Libertador General Bernardo O'Higgins"
"4578",51,"Litueche","LAPA ROSADA","Libertador General Bernardo O'Higgins"
"4579",51,"Litueche","PULGA SALTARINA O GAMBITA","Libertador General Bernardo O'Higgins"
"4580",51,"Litueche","LUGA CUCHARA O CORTA","Libertador General Bernardo O'Higgins"
"4581",51,"Litueche","CARACOL TEGULA","Libertador General Bernardo O'Higgins"
"4582",51,"Litueche","JAIBA MORA","Libertador General Bernardo O'Higgins"
"4583",51,"Litueche","CHASCA","Libertador General Bernardo O'Higgins"
"4584",51,"Litueche","PEJESAPO","Libertador General Bernardo O'Higgins"
"4585",51,"Litueche","HUIRO NEGRO O CHASCON","Libertador General Bernardo O'Higgins"
"4586",51,"Litueche","LAPA REINA","Libertador General Bernardo O'Higgins"
"4587",51,"Litueche","LISA","Libertador General Bernardo O'Higgins"
"4588",51,"Litueche","ERIZO","Libertador General Bernardo O'Higgins"
"4589",51,"Litueche","LUCHE","Libertador General Bernardo O'Higgins"
"4590",51,"Litueche","LENGUADO DE OJOS CHICOS","Libertador General Bernardo O'Higgins"
"4591",51,"Litueche","JAIBA REMADORA","Libertador General Bernardo O'Higgins"
"4592",51,"Litueche","CARACOL PALO PALO","Libertador General Bernardo O'Higgins"
"4593",51,"Litueche","ROLLIZO","Libertador General Bernardo O'Higgins"
"4594",51,"Litueche","CONGRIO COLORADO","Libertador General Bernardo O'Higgins"
"4595",51,"Litueche","PEJERREY DE MAR","Libertador General Bernardo O'Higgins"
"4596",53,"Los Muermos","LUCHE","Los Lagos"
"4597",53,"Los Muermos","LUGA CUCHARA O CORTA","Los Lagos"
"4598",53,"Los Muermos","CHASCA","Los Lagos"
"4599",53,"Los Muermos","LAPA REINA","Los Lagos"
"4600",53,"Los Muermos","CARACOL TEGULA","Los Lagos"
"4601",53,"Los Muermos","CAROLA","Los Lagos"
"4602",53,"Los Muermos","CHORITO","Los Lagos"
"4603",53,"Los Muermos","CHOLGA","Los Lagos"
"4604",53,"Los Muermos","PELILLO","Los Lagos"
"4605",53,"Los Muermos","CARACOL LOCATE","Los Lagos"
"4606",53,"Los Muermos","NAVAJUELA","Los Lagos"
"4607",53,"Los Muermos","LAPA BONETE","Los Lagos"
"4608",53,"Los Muermos","JAIBA REMADORA","Los Lagos"
"4609",53,"Los Muermos","LUGA-ROJA","Los Lagos"
"4610",54,"Los vilos","HUIRO","Coquimbo"
"4611",54,"Los vilos","PIPI URI URI / CARACOL NEGRO","Coquimbo"
"4612",54,"Los vilos","CHASCA","Coquimbo"
"4613",54,"Los vilos","PELILLO","Coquimbo"
"4614",54,"Los vilos","LUCHE","Coquimbo"
"4615",54,"Los vilos","PURE URI URI / CARACOL PURE NEGRO","Coquimbo"
"4616",54,"Los vilos","CHORO","Coquimbo"
"4617",54,"Los vilos","PEPINO DE MAR","Coquimbo"
"4618",54,"Los vilos","JAIBA REMADORA","Coquimbo"
"4619",54,"Los vilos","LAPA PICTA","Coquimbo"
"4620",54,"Los vilos","CHITON O APRETADOR","Coquimbo"
"4621",54,"Los vilos","HUEPO O NAVAJA DE MAR","Coquimbo"
"4622",54,"Los vilos","CHICOREA DE MAR","Coquimbo"
"4623",54,"Los vilos","TUMBAO","Coquimbo"
"4624",54,"Los vilos","JAIBA PANCORA","Coquimbo"
"4625",54,"Los vilos","CHORITO","Coquimbo"
"4626",54,"Los vilos","TOMOYO","Coquimbo"
"4627",54,"Los vilos","TAQUILLA","Coquimbo"
"4628",54,"Los vilos","CARACOL TRUMULCO","Coquimbo"
"4629",54,"Los vilos","CARACOL REAL","Coquimbo"
"4630",54,"Los vilos","CAROLA","Coquimbo"
"4631",54,"Los vilos","LOCO","Coquimbo"
"4632",54,"Los vilos","LIQUEN GOMOSO","Coquimbo"
"4633",54,"Los vilos","LECHUGUILLA","Coquimbo"
"4634",54,"Los vilos","CHOCHA","Coquimbo"
"4635",54,"Los vilos","TACA","Coquimbo"
"4636",54,"Los vilos","NAVAJUELA","Coquimbo"
"4637",54,"Los vilos","ANFELTIA","Coquimbo"
"4638",54,"Los vilos","PEJERREY DE MAR","Coquimbo"
"4639",54,"Los vilos","LUGA CUCHARA O CORTA","Coquimbo"
"4640",54,"Los vilos","PULPO DEL NORTE","Coquimbo"
"4641",54,"Los vilos","LUGA NEGRA O CRESPA","Coquimbo"
"4642",54,"Los vilos","CARACOL TROPHON","Coquimbo"
"4643",54,"Los vilos","ENTEROMORPHA","Coquimbo"
"4644",54,"Los vilos","CULENGUE","Coquimbo"
"4645",55,"Lota","COCHAYUYO","Biobio"
"4646",55,"Lota","LUCHE","Biobio"
"4647",55,"Lota","LUGA NEGRA O CRESPA","Biobio"
"4648",55,"Lota","LUGA CUCHARA O CORTA","Biobio"
"4649",55,"Lota","PICOROCO","Biobio"
"4650",55,"Lota","CARACOL RUBIO","Biobio"
"4651",55,"Lota","HUIRO NEGRO O CHASCON","Biobio"
"4652",55,"Lota","TAQUILLA","Biobio"
"4653",55,"Lota","CULENGUE","Biobio"
"4654",55,"Lota","ERIZO","Biobio"
"4655",55,"Lota","LAPA REINA","Biobio"
"4656",55,"Lota","LAPA BONETE","Biobio"
"4657",55,"Lota","CARACOL REAL","Biobio"
"4658",55,"Lota","LAPA PICTA","Biobio"
"4659",55,"Lota","CAROLA","Biobio"
"4660",55,"Lota","TACA","Biobio"
"4661",55,"Lota","ACHA O HACHA","Biobio"
"4662",55,"Lota","CARACOL PALO PALO","Biobio"
"4663",55,"Lota","CHICOREA DE MAR","Biobio"
"4664",55,"Lota","CARACOL LOCATE","Biobio"
"4665",55,"Lota","PELILLO","Biobio"
"4666",55,"Lota","HUIRO","Biobio"
"4667",55,"Lota","ALGAS MIXTAS","Biobio"
"4668",55,"Lota","CARACOL TROPHON","Biobio"
"4669",55,"Lota","PIPI URI URI / CARACOL NEGRO","Biobio"
"4670",55,"Lota","LUGA-ROJA","Biobio"
"4671",55,"Lota","TUMBAO","Biobio"
"4672",55,"Lota","TOMATO TANE / CARACOL MACHO","Biobio"
"4673",56,"Mariquina","LUGA CUCHARA O CORTA","Los rios"
"4674",56,"Mariquina","MACHA","Los rios"
"4675",56,"Mariquina","CARACOL PALO PALO","Los rios"
"4676",56,"Mariquina","CARACOL TEGULA","Los rios"
"4677",56,"Mariquina","LAPA BONETE","Los rios"
"4678",56,"Mariquina","CARACOL RUBIO","Los rios"
"4679",56,"Mariquina","LUGA NEGRA O CRESPA","Los rios"
"4680",56,"Mariquina","NAVAJUELA","Los rios"
"4681",56,"Mariquina","OSTRA CHILENA","Los rios"
"4682",56,"Mariquina","CHANCHARRO","Los rios"
"4683",56,"Mariquina","TACA","Los rios"
"4684",56,"Mariquina","LUGA-ROJA","Los rios"
"4685",56,"Mariquina","CARACOL PICUYO","Los rios"
"4686",56,"Mariquina","CAROLA","Los rios"
"4687",56,"Mariquina","LENGUADO DE OJOS CHICOS","Los rios"
"4688",56,"Mariquina","CARACOL TRUMULCO","Los rios"
"4689",56,"Mariquina","SARGO","Los rios"
"4690",56,"Mariquina","CONGRIO NEGRO","Los rios"
"4691",56,"Mariquina","LISA","Los rios"
"4692",56,"Mariquina","TUMBAO","Los rios"
"4693",56,"Mariquina","CABRILLA ESPAÑOLA","Los rios"
"4694",56,"Mariquina","LAPA PICTA","Los rios"
"4695",56,"Mariquina","LECHUGUILLA","Los rios"
"4696",56,"Mariquina","LAPA REINA","Los rios"
"4697",56,"Mariquina","CHICOREA DE MAR","Los rios"
"4698",56,"Mariquina","VIEJA O MULATA","Los rios"
"4699",56,"Mariquina","CHASCA","Los rios"
"4700",56,"Mariquina","PICOROCO","Los rios"
"4701",56,"Mariquina","ENTEROMORPHA","Los rios"
"4702",56,"Mariquina","PEJESAPO","Los rios"
"4703",56,"Mariquina","PEJEPERRO","Los rios"
"4704",56,"Mariquina","TAQUILLA","Los rios"
"4705",56,"Mariquina","CARACOL LOCATE","Los rios"
"4706",56,"Mariquina","CARACOL PIQUILHUE","Los rios"
"4707",56,"Mariquina","JULIANA O TAWERA","Los rios"
"4708",57,"Maullin","LUCHE","Los Lagos"
"4709",57,"Maullin","MACHA","Los Lagos"
"4710",57,"Maullin","CARACOL TEGULA","Los Lagos"
"4711",57,"Maullin","LAPA REINA","Los Lagos"
"4712",57,"Maullin","HUIRO","Los Lagos"
"4713",57,"Maullin","TACA","Los Lagos"
"4714",57,"Maullin","LAPA BONETE","Los Lagos"
"4715",57,"Maullin","LAPA PICTA","Los Lagos"
"4716",57,"Maullin","LUGA-ROJA","Los Lagos"
"4717",57,"Maullin","LECHUGUILLA","Los Lagos"
"4718",57,"Maullin","ALGAS MIXTAS","Los Lagos"
"4719",57,"Maullin","CAROLA","Los Lagos"
"4720",57,"Maullin","HUIRO PALO","Los Lagos"
"4721",57,"Maullin","LAPA ROSADA","Los Lagos"
"4722",57,"Maullin","CARACOL TRUMULCO","Los Lagos"
"4723",57,"Maullin","CHOCHA","Los Lagos"
"4724",58,"Mejillones","HUIRO PALO","Antofagasta"
"4725",58,"Mejillones","HUIRO NEGRO O CHASCON","Antofagasta"
"4726",58,"Mejillones","LAPA REINA","Antofagasta"
"4727",58,"Mejillones","JAIBA PANCHOTE O CANGREJO","Antofagasta"
"4728",58,"Mejillones","HUIRO","Antofagasta"
"4729",58,"Mejillones","MACHA","Antofagasta"
"4730",58,"Mejillones","LAPA NIGRA","Antofagasta"
"4731",58,"Mejillones","PICOROCO","Antofagasta"
"4732",58,"Mejillones","JAIBA REMADORA","Antofagasta"
"4733",58,"Mejillones","PEJESAPO","Antofagasta"
"4734",58,"Mejillones","LAPA ROSADA","Antofagasta"
"4735",58,"Mejillones","LAPA BONETE","Antofagasta"
"4736",58,"Mejillones","LUCHE","Antofagasta"
"4737",58,"Mejillones","ROBALO","Antofagasta"
"4738",59,"Natales","LUCHE","Magallanes"
"4739",59,"Natales","PELILLO","Magallanes"
"4740",60,"Navidad","LUGA CUCHARA O CORTA","Libertador General Bernardo O'Higgins"
"4741",60,"Navidad","COCHAYUYO","Libertador General Bernardo O'Higgins"
"4742",60,"Navidad","CHASCA","Libertador General Bernardo O'Higgins"
"4743",60,"Navidad","CARACOL TEGULA","Libertador General Bernardo O'Higgins"
"4744",60,"Navidad","LAPA ROSADA","Libertador General Bernardo O'Higgins"
"4745",60,"Navidad","HUIRO","Libertador General Bernardo O'Higgins"
"4746",60,"Navidad","LUCHE","Libertador General Bernardo O'Higgins"
"4747",60,"Navidad","PULPO ENANO","Libertador General Bernardo O'Higgins"
"4748",60,"Navidad","LAPA REINA","Libertador General Bernardo O'Higgins"
"4749",60,"Navidad","LUGA NEGRA O CRESPA","Libertador General Bernardo O'Higgins"
"4750",60,"Navidad","LAPA BONETE","Libertador General Bernardo O'Higgins"
"4751",60,"Navidad","CARACOL LOCATE","Libertador General Bernardo O'Higgins"
"4752",60,"Navidad","PULGA SALTARINA O GAMBITA","Libertador General Bernardo O'Higgins"
"4753",60,"Navidad","TOMOYO","Libertador General Bernardo O'Higgins"
"4754",60,"Navidad","HUIRO PALO","Libertador General Bernardo O'Higgins"
"4755",60,"Navidad","CARACOL TRUMULCO","Libertador General Bernardo O'Higgins"
"4756",60,"Navidad","LAPA PICTA","Libertador General Bernardo O'Higgins"
"4757",60,"Navidad","PEJESAPO","Libertador General Bernardo O'Higgins"
"4758",60,"Navidad","ERIZO","Libertador General Bernardo O'Higgins"
"4759",60,"Navidad","HUIRO NEGRO O CHASCON","Libertador General Bernardo O'Higgins"
"4760",60,"Navidad","VIEJA O MULATA","Libertador General Bernardo O'Higgins"
"4761",60,"Navidad","CARACOL PALO PALO","Libertador General Bernardo O'Higgins"
"4762",60,"Navidad","PICOROCO","Libertador General Bernardo O'Higgins"
"4763",60,"Navidad","CHORITO","Libertador General Bernardo O'Higgins"
"4764",60,"Navidad","CHOLGA","Libertador General Bernardo O'Higgins"
"4765",60,"Navidad","CHANCHARRO","Libertador General Bernardo O'Higgins"
"4766",60,"Navidad","JERGUILLA","Libertador General Bernardo O'Higgins"
"4767",60,"Navidad","LAPA NIGRA","Libertador General Bernardo O'Higgins"
"4768",60,"Navidad","JAIBA REINA","Libertador General Bernardo O'Higgins"
"4769",61,"Ovalle","LUCHE","Coquimbo"
"4770",61,"Ovalle","CARACOL TEGULA","Coquimbo"
"4771",61,"Ovalle","CHOCHA","Coquimbo"
"4772",61,"Ovalle","CHOLGA","Coquimbo"
"4773",61,"Ovalle","LISA","Coquimbo"
"4774",61,"Ovalle","LAPA BONETE","Coquimbo"
"4775",61,"Ovalle","CARACOL LOCATE","Coquimbo"
"4776",61,"Ovalle","LAPA NIGRA","Coquimbo"
"4777",61,"Ovalle","PICOROCO","Coquimbo"
"4778",61,"Ovalle","CARACOL PALO PALO","Coquimbo"
"4779",61,"Ovalle","ALMEJA","Coquimbo"
"4780",61,"Ovalle","LAPA CRASSA","Coquimbo"
"4781",61,"Ovalle","JAIBA MARMOLA","Coquimbo"
"4782",61,"Ovalle","CHORITO","Coquimbo"
"4783",61,"Ovalle","LUGA CUCHARA O CORTA","Coquimbo"
"4784",61,"Ovalle","TOMOYO","Coquimbo"
"4785",62,"Papudo","PEJEPERRO","Valparaiso"
"4786",62,"Papudo","HUIRO PALO","Valparaiso"
"4787",62,"Papudo","JAIBA REMADORA","Valparaiso"
"4788",62,"Papudo","HUIRO NEGRO O CHASCON","Valparaiso"
"4789",62,"Papudo","COCHAYUYO","Valparaiso"
"4790",62,"Papudo","ROBALO","Valparaiso"
"4791",62,"Papudo","CHANCHARRO","Valparaiso"
"4792",62,"Papudo","CARACOL TEGULA","Valparaiso"
"4793",62,"Papudo","CHORO","Valparaiso"
"4794",62,"Papudo","CHOLGA","Valparaiso"
"4795",62,"Papudo","LUCHE","Valparaiso"
"4796",62,"Papudo","CARACOL RUBIO","Valparaiso"
"4797",62,"Papudo","CARACOL LOCATE","Valparaiso"
"4798",62,"Papudo","APAÑADO","Valparaiso"
"4799",62,"Papudo","BABUNCO O BAUNCO","Valparaiso"
"4800",62,"Papudo","PEJERREY DE MAR","Valparaiso"
"4801",62,"Papudo","CHOCHA","Valparaiso"
"4802",62,"Papudo","HUIRO","Valparaiso"
"4803",63,"Paredones","HUIRO NEGRO O CHASCON","Libertador General Bernardo O'Higgins"
"4804",63,"Paredones","COCHAYUYO","Libertador General Bernardo O'Higgins"
"4805",63,"Paredones","LUGA CUCHARA O CORTA","Libertador General Bernardo O'Higgins"
"4806",63,"Paredones","LAPA NEGRA","Libertador General Bernardo O'Higgins"
"4807",63,"Paredones","CHASCA","Libertador General Bernardo O'Higgins"
"4808",63,"Paredones","PIURE","Libertador General Bernardo O'Higgins"
"4809",63,"Paredones","LAPA ROSADA","Libertador General Bernardo O'Higgins"
"4810",63,"Paredones","HUIRO","Libertador General Bernardo O'Higgins"
"4811",63,"Paredones","JAIBA MORA","Libertador General Bernardo O'Higgins"
"4812",63,"Paredones","CARACOL TEGULA","Libertador General Bernardo O'Higgins"
"4813",63,"Paredones","LUCHE","Libertador General Bernardo O'Higgins"
"4814",63,"Paredones","LUGA NEGRA O CRESPA","Libertador General Bernardo O'Higgins"
"4815",63,"Paredones","LAPA REINA","Libertador General Bernardo O'Higgins"
"4816",63,"Paredones","JAIBA REINA","Libertador General Bernardo O'Higgins"
"4817",63,"Paredones","CARACOL LOCATE","Libertador General Bernardo O'Higgins"
"4818",63,"Paredones","JAIBA PELUDA O PACHONA","Libertador General Bernardo O'Higgins"
"4819",63,"Paredones","LAPA PICTA","Libertador General Bernardo O'Higgins"
"4820",63,"Paredones","PEJESAPO","Libertador General Bernardo O'Higgins"
"4821",63,"Paredones","VIEJA O MULATA","Libertador General Bernardo O'Higgins"
"4822",63,"Paredones","ROLLIZO","Libertador General Bernardo O'Higgins"
"4823",64,"Pelluhue","COCHAYUYO","Maule"
"4824",64,"Pelluhue","HUIRO NEGRO O CHASCON","Maule"
"4825",64,"Pelluhue","LUCHE","Maule"
"4826",64,"Pelluhue","HUIRO PALO","Maule"
"4827",64,"Pelluhue","CARACOL TEGULA","Maule"
"4828",64,"Pelluhue","CARACOL TRUMULCO","Maule"
"4829",64,"Pelluhue","CHASCA","Maule"
"4830",64,"Pelluhue","LUGA CUCHARA O CORTA","Maule"
"4831",64,"Pelluhue","LAPA REINA","Maule"
"4832",64,"Pelluhue","CARACOL PALO PALO","Maule"
"4833",64,"Pelluhue","HUIRO","Maule"
"4834",64,"Pelluhue","ERIZO","Maule"
"4835",64,"Pelluhue","LUGA NEGRA O CRESPA","Maule"
"4836",64,"Pelluhue","LAPA ROSADA","Maule"
"4837",64,"Pelluhue","PULPO ENANO","Maule"
"4838",64,"Pelluhue","LAPA NIGRA","Maule"
"4839",64,"Pelluhue","LAPA PICTA","Maule"
"4840",64,"Pelluhue","HUEPO O NAVAJA DE MAR","Maule"
"4841",64,"Pelluhue","TACA","Maule"
"4842",64,"Pelluhue","LAPA BONETE","Maule"
"4843",64,"Pelluhue","CHITON O APRETADOR","Maule"
"4844",64,"Pelluhue","PELILLO","Maule"
"4845",65,"Penco","CARACOL TEGULA","Biobio"
"4846",65,"Penco","CHITON O APRETADOR","Biobio"
"4847",65,"Penco","CHASCA","Biobio"
"4848",65,"Penco","CAROLA","Biobio"
"4849",65,"Penco","LUGA CUCHARA O CORTA","Biobio"
"4850",65,"Penco","PIPI URI URI / CARACOL NEGRO","Biobio"
"4851",65,"Penco","TUMBAO","Biobio"
"4852",66,"Pichilemu","COCHAYUYO","Libertador General Bernardo O'Higgins"
"4853",66,"Pichilemu","LUGA CUCHARA O CORTA","Libertador General Bernardo O'Higgins"
"4854",66,"Pichilemu","HUIRO NEGRO O CHASCON","Libertador General Bernardo O'Higgins"
"4855",66,"Pichilemu","ERIZO","Libertador General Bernardo O'Higgins"
"4856",66,"Pichilemu","LAPA ROSADA","Libertador General Bernardo O'Higgins"
"4857",66,"Pichilemu","ACTINIA / TAKATORE","Libertador General Bernardo O'Higgins"
"4858",66,"Pichilemu","CHASCA","Libertador General Bernardo O'Higgins"
"4859",66,"Pichilemu","LUCHE","Libertador General Bernardo O'Higgins"
"4860",66,"Pichilemu","LUGA NEGRA O CRESPA","Libertador General Bernardo O'Higgins"
"4861",66,"Pichilemu","PEJESAPO","Libertador General Bernardo O'Higgins"
"4862",66,"Pichilemu","LAPA PICTA","Libertador General Bernardo O'Higgins"
"4863",66,"Pichilemu","PULGA SALTARINA O GAMBITA","Libertador General Bernardo O'Higgins"
"4864",66,"Pichilemu","LAPA BONETE","Libertador General Bernardo O'Higgins"
"4865",66,"Pichilemu","HUIRO","Libertador General Bernardo O'Higgins"
"4866",66,"Pichilemu","CHORITO","Libertador General Bernardo O'Higgins"
"4867",66,"Pichilemu","RONCADOR","Libertador General Bernardo O'Higgins"
"4868",66,"Pichilemu","JAIBA PANCORA","Libertador General Bernardo O'Higgins"
"4869",66,"Pichilemu","JERGUILLA","Libertador General Bernardo O'Higgins"
"4870",66,"Pichilemu","LAPA NIGRA","Libertador General Bernardo O'Higgins"
"4871",66,"Pichilemu","LAPA REINA","Libertador General Bernardo O'Higgins"
"4872",66,"Pichilemu","CHORO","Libertador General Bernardo O'Higgins"
"4873",66,"Pichilemu","CARACOL TRUMULCO","Libertador General Bernardo O'Higgins"
"4874",66,"Pichilemu","CARACOL REAL","Libertador General Bernardo O'Higgins"
"4875",66,"Pichilemu","TOMOYO","Libertador General Bernardo O'Higgins"
